ID	score
26458817	126.88676732577596
26459778	1418.232547124214
26459922	739.5782605939223
26460076	729.5587023923845
26460330	1483.3553288357084
26460700	1475.678917708094
26460701	1416.7333286564692
26460828	1493.8772825738777
26460829	1110.863055189857
26460830	1480.1161343069525
26461451	1411.0578183286464
26461539	1414.2797480053987
26461540	1390.2122764482624
26464272	1406.2989532630138
26464668	1305.7382013242363
26464669	704.3670551203186
26467061	1310.535122084432
26470704	1240.3241904528945
26472023	1485.7049504544977
26473092	1237.7093998991318
26479568	1199.4798924108823
26480216	1205.723716282783
26480982	1198.413256267685
26480983	1179.4734367543065
26483248	1186.6784182352596
26491808	1197.5503143503524
26493228	1203.9291147981223
26494764	1221.1067350496799
26498758	1483.7094450957593
26499817	1211.0530219979082
26503032	1017.8365483235084
26503938	1042.7408800808423
26503989	1463.352696470384
26503990	1425.153178758383
26507201	1038.7267478292626
26507202	1038.0163855275352
26511206	1128.0046055282048
26512476	1202.0024786149513
26513520	167.83747879724558
26516651	1201.0247644252734
26520906	1198.1704721265023
26523292	168.48631924055215
26526926	1202.165501192205
26527238	1176.7027450837988
26527759	1200.5963462393192
26530816	168.8944576114996
26530818	167.84784731129955
26531737	1126.078863703342
26531738	1174.076961145765
26531740	1199.5084006761822
26536628	706.3365611165474
26541000	1402.4205719497759
26541001	1446.890908655967
26542042	1233.9099216587942
26545334	873.1684400276838
26548056	1041.625230599684
26560848	163.28653207126828
26560852	163.82413890944352
26560859	162.54625666192922
26564796	169.26100512935363
26565187	168.08836351377934
26572880	1204.0734377587617
26572881	1200.6654733348278
26573557	167.88724658127498
26578027	1480.7089897807189
26583747	1235.2734176245003
26584261	1485.7623240419452
26584744	1041.7979208055908
26586779	1462.6799216376457
26587965	1412.315083999702
26588136	1232.0317473512773
26588137	1238.1200136846826
26588138	1237.7607767952793
26588186	582.3919158217979
26589077	1238.5311923314837
26589973	1420.2399315149687
26591423	918.327359815987
26591425	1120.375121637068
26599122	1197.7690444906268
26599769	1204.3652008421245
26612053	1305.1142043790333
26613226	167.76904362373517
26613231	167.33135065686895
26617363	1421.5313348280445
26617364	1071.1693181970243
26617365	1444.7945779263143
26617773	1206.128245007152
26625082	1474.9048773632421
26627499	986.8279704561569
26627629	983.0060702889132
26627776	1469.5904073067052
26628231	1399.5642033624374
26628408	1424.4298787158789
26628452	1499.3835628669729
26628524	1417.2651177730004
26628525	1486.4035070471107
26628526	1492.5241576676046
26628527	1480.1499017148103
26628528	1490.977521995495
26628529	1264.9912055940565
26628530	1484.6416835940151
26629090	1491.1768190819237
26629297	1491.5570347185376
26629407	745.1419570435834
26629429	1488.7074753704646
26629777	1486.5963141704883
26629847	1425.3397868944085
26629976	1475.3751876729332
26630077	1421.6850235002528
26630169	974.860181490662
26630204	1299.5394023220329
26630805	1487.6858362293497
26630887	1465.875143923353
26630924	1484.536662554168
26631534	1484.8785540950264
26631546	1489.5843475179631
26631636	1488.026142555954
26631687	968.3039106456141
26655170	1408.7904688349945
26656004	168.6458671586382
26656018	1435.0220078590603
26657300	1205.0898374443461
26657329	1203.8251315574978
26657395	1198.6466374359106
26658133	1476.141046255687
26658417	1428.952492625168
26658984	1482.7890571607593
26658985	742.0444216823898
26659222	167.89968809969594
26659511	168.8198875858617
26661122	1493.0598282755327
26661123	1474.4294847096187
26661130	1367.996626704933
26661131	814.7949885031269
26661286	1496.0405513704243
