ID	score	actType	legMode
-	-	work	car	
-	-	home		
26628452	1475.487070093301	home	walk	
-	-	work	walk	
-	-	home		
26628524	1425.0094516673237	home	twoway_vehicle	
-	-	work	twoway_vehicle	
-	-	home		
26628525	1487.1302520504207	home	car	
-	-	work	car	
-	-	home		
26628526	1492.5248133997384	home	car	
-	-	work	car	
-	-	home		
26628527	1479.9885304356076	home	car	
-	-	work	car	
-	-	home		
26628528	1469.7063683954896	home	pt	
-	-	work	pt	
-	-	home		
26628529	1487.135401701105	home	car	
-	-	work	car	
-	-	home		
26628530	1485.8262447249756	home	car	
-	-	work	car	
-	-	home		
26629090	1466.000715088225	home	walk	
-	-	work	walk	
-	-	home		
26629297	1491.5387991450198	home	car	
-	-	work	car	
-	-	home		
26629407	745.1419570435834	home	car	
-	-	work	car	
-	-	home		
26629429	1488.7074466572626	home	car	
-	-	work	car	
-	-	home		
26629777	1486.5809408875857	home	car	
-	-	work	car	
-	-	home		
26629847	1415.7817994062543	home	car	
-	-	work	car	
-	-	home		
26629976	1475.3754316496259	home	car	
-	-	work	car	
-	-	home		
26630077	1476.334470405755	home	car	
-	-	work	car	
-	-	home		
26630169	985.4705206676018	work	car	
-	-	other		
26630204	1488.5344996328483	home	car	
-	-	work	car	
-	-	home		
26630805	1487.675529581672	home	car	
-	-	work	car	
-	-	home		
26630887	1465.8803952694825	home	car	
-	-	work	car	
-	-	home		
26630924	1484.5372577427404	home	car	
-	-	work	car	
-	-	home		
26631534	1484.8772461232359	home	car	
-	-	work	car	
-	-	home		
26631546	1489.5843711974999	home	car	
-	-	work	car	
-	-	home		
26631636	1488.0245216725987	home	car	
-	-	work	car	
-	-	home		
26631687	936.793944297946	work	car	
-	-	other		
26655170	1494.2202040324305	home	car	
-	-	work	car	
-	-	home		
26656004	168.6458671586382	other	car	
-	-	other		
26656018	1497.3616317586882	home	car	
-	-	work	car	
-	-	home		
26657300	1205.0986243647653	home	car	
-	-	other	car	
-	-	home		
26657329	1294.2158902681483	home	car	
-	-	work	car	
-	-	home		
26657395	1198.6099506982844	home	car	
-	-	other	car	
-	-	home		
26658133	1476.1417316834118	home	car	
-	-	work	car	
-	-	home		
26658417	1230.1714886892255	home	walk	
-	-	work	walk	
-	-	home		
26658984	1418.2654771550344	home	bike	
-	-	work	bike	
-	-	home		
26658985	742.0444216823898	home	car	
-	-	work	car	
-	-	home		
26659222	167.89968809969594	other	car	
-	-	other		
26659511	168.8198875858617	other	car	
-	-	other		
26661122	1492.977080015441	home	car	
-	-	work	car	
-	-	home		
26661123	1474.646695629386	home	car	
-	-	work	car	
-	-	home		
26661130	1479.228950446963	home	car	
-	-	work	car	
-	-	home		
26661131	1469.0760145424863	home	car	
-	-	work	car	
-	-	home		
26661286	1496.04434192998	home	car	
-	-	work	car	
-	-	home		
26662342	1490.9573054454324	home	car	
-	-	work	car	
-	-	home		
26662638	1176.2458049972436	home	bike	
-	-	shopping	bike	
-	-	home		
26662765	1451.2990639190364	home	car	
-	-	work	car	
-	-	home		
26663755	1488.7467448939426	home	car	
-	-	work	car	
-	-	home		
26664038	1475.8903471960784	home	car	
-	-	work	car	
-	-	home		
26664039	1470.139234699343	home	car	
-	-	work	car	
-	-	home		
26664406	1493.5130007510504	home	car	
-	-	work	car	
-	-	home		
26664997	1255.7248528150337	home	walk	
-	-	work	walk	
-	-	home		
26665024	1493.510525991122	home	car	
-	-	work	car	
-	-	home		
26665193	1490.1618109961948	home	car	
-	-	work	car	
-	-	home		
26665223	1237.6734747847884	home	car	
-	-	shopping	car	
-	-	home		
26665224	1238.1802746174485	home	car	
-	-	shopping	car	
-	-	home		
26665307	1482.551626980418	home	car	
-	-	work	car	
-	-	home		
26665837	1488.5241676352218	home	car	
-	-	work	car	
-	-	home		
26666717	1495.7443354292716	home	car	
-	-	work	car	
-	-	home		
26666739	734.6912505982662	home	car	
-	-	work	car	
-	-	home		
26666989	1494.3246213182656	home	car	
-	-	work	car	
-	-	home		
26667176	1101.4200437921834	home	walk	
-	-	work	walk	
-	-	home		
26667177	1493.8712263027808	home	car	
-	-	work	car	
-	-	home		
26667294	1470.5479833716702	home	car	
-	-	work	car	
-	-	home		
26667562	1485.3137355801139	home	car	
-	-	work	car	
-	-	home		
26667655	1479.1269122866054	home	car	
-	-	work	car	
-	-	home		
26668374	1402.8761647545834	home	car	
-	-	work	car	
-	-	home		
26668456	1490.6604597627377	home	car	
-	-	work	car	
-	-	home		
26669083	1483.3145776717538	home	car	
-	-	work	car	
-	-	home		
26669160	1488.8878972256002	home	car	
-	-	work	car	
-	-	home		
26669521	1469.8609297910957	home	car	
-	-	work	car	
-	-	home		
26669522	1470.3914107417008	home	car	
-	-	work	car	
-	-	home		
26669848	1040.6295163236605	work	car	
-	-	other		
26669895	1493.1992407367152	home	car	
-	-	work	car	
-	-	home		
26669896	1480.2822531393888	home	car	
-	-	work	car	
-	-	home		
26670465	1491.1343744848346	home	car	
-	-	work	car	
-	-	home		
26670467	1487.8927476428617	home	car	
-	-	work	car	
-	-	home		
26670719	1491.6081955506113	home	car	
-	-	work	car	
-	-	home		
26670842	1487.8027868762413	home	car	
-	-	work	car	
-	-	home		
26671168	1480.931139353249	home	car	
-	-	work	car	
-	-	home		
26671440	1165.119950656183	home	walk	
-	-	shopping	walk	
-	-	home		
26671780	1488.7074755655563	home	car	
-	-	work	car	
-	-	home		
26671821	1438.9282682916123	home	bike	
-	-	work	bike	
-	-	home		
26671916	1233.4883502941711	home	car	
-	-	shopping	car	
-	-	home		
26672203	1233.4746115199716	home	car	
-	-	shopping	car	
-	-	home		
26672350	1230.5559530901012	home	car	
-	-	shopping	car	
-	-	home		
26672495	1234.2042872565867	home	car	
-	-	shopping	car	
-	-	home		
26672554	1495.432316051559	home	car	
-	-	work	car	
-	-	home		
26672977	1235.2622128183582	home	car	
-	-	shopping	car	
-	-	home		
26673158	1483.908747983111	home	car	
-	-	work	car	
-	-	home		
26673202	1468.1582113210427	home	car	
-	-	work	car	
-	-	home		
26673213	1446.9786695410778	home	car	
-	-	work	car	
-	-	home		
26673214	1486.5827526676912	home	car	
-	-	work	car	
-	-	home		
26673215	1486.529181894404	home	car	
-	-	work	car	
-	-	home		
26674389	1490.9753470048042	home	car	
-	-	education	car	
-	-	home		
26674484	1484.9936068823558	home	car	
-	-	work	car	
-	-	home		
26675024	744.8310575655295	home	car	
-	-	work	car	
-	-	home		
26675025	1485.2854942412876	home	car	
-	-	work	car	
-	-	home		
26675332	1410.7477210419188	home	twoway_vehicle	
-	-	work	twoway_vehicle	
-	-	home		
26675333	745.5917486240529	home	car	
-	-	work	car	
-	-	home		
26675424	1449.0567214517362	home	car	
-	-	work	car	
-	-	home		
26675735	1482.815326184384	home	car	
-	-	work	car	
-	-	home		
26676193	1471.5198726844112	home	car	
-	-	work	car	
-	-	home		
26676195	1484.943452645732	home	car	
-	-	work	car	
-	-	home		
26676266	-836.0349095863164	home	walk	
-	-	work	walk	
-	-	home		
26676268	1452.6248506325228	home	car	
-	-	work	car	
-	-	home		
26676473	1491.1905686636417	home	car	
-	-	work	car	
-	-	home		
26676967	167.54918648926784	other	car	
-	-	other		
26678175	1474.9327819444152	home	car	
-	-	work	car	
-	-	home		
26678832	1365.456611501951	home	car	
-	-	work	car	
-	-	home		
26680814	1413.1432422382104	home	bike	
-	-	work	bike	
-	-	home		
26683236	1495.732151148537	home	car	
-	-	work	car	
-	-	home		
26684278	1489.561664832423	home	car	
-	-	work	car	
-	-	home		
26684405	1365.0896111202571	home	car	
-	-	education	car	
-	-	home		
26684745	743.8895074027905	home	car	
-	-	work	car	
-	-	home		
26684747	1450.868380207444	home	bike	
-	-	work	bike	
-	-	home		
26684943	1485.876259214275	home	car	
-	-	work	car	
-	-	home		
26685129	1405.596569298571	home	car	
-	-	work	car	
-	-	home		
26685860	1493.020725989867	home	car	
-	-	work	car	
-	-	home		
26686619	1438.12930558601	home	bike	
-	-	work	bike	
-	-	home		
26688048	1482.3296338407117	home	car	
-	-	work	car	
-	-	home		
26689002	1190.9651302442437	home	car	
-	-	other	car	
-	-	home		
26689243	1203.2341485328113	home	car	
-	-	other	car	
-	-	home		
26689918	893.5509255770947	home	bike	
-	-	work	bike	
-	-	home		
26690086	1445.482732300187	home	car	
-	-	work	car	
-	-	home		
26690439	1483.1373623629056	home	car	
-	-	work	car	
-	-	home		
26690462	1488.8513739423622	home	car	
-	-	work	car	
-	-	home		
26691130	1484.7709671200766	home	car	
-	-	work	car	
-	-	home		
26691153	1420.291743086951	home	car	
-	-	work	car	
-	-	home		
26691261	1203.981192951158	home	car	
-	-	other	car	
-	-	home		
26691514	1431.4032524640854	home	car	
-	-	work	car	
-	-	home		
26691684	1204.1401351890675	home	bike	
-	-	other	bike	
-	-	home		
26691992	1202.727240068206	home	car	
-	-	other	car	
-	-	home		
26692095	1200.5953423728427	home	car	
-	-	other	car	
-	-	home		
26692345	1201.9695160201738	home	car	
-	-	other	car	
-	-	home		
26692782	1487.3167618102104	home	car	
-	-	work	car	
-	-	home		
26692895	1202.077611311701	home	car	
-	-	other	car	
-	-	home		
26692928	1198.2072248198763	home	car	
-	-	other	car	
-	-	home		
26693123	1187.289223625495	home	bike	
-	-	other	bike	
-	-	home		
26693570	1197.6201583853367	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
26693662	1200.0162192792725	home	car	
-	-	other	car	
-	-	home		
26693692	1168.6535470952606	home	car	
-	-	other	car	
-	-	home		
26693914	1199.9794099946794	home	car	
-	-	other	car	
-	-	home		
26694193	1168.7783569984297	home	walk	
-	-	other	walk	
-	-	home		
26694219	1205.6298061790503	home	car	
-	-	other	car	
-	-	home		
26694256	1459.612138143222	home	car	
-	-	work	car	
-	-	home		
26694595	1202.0764781803935	home	car	
-	-	other	car	
-	-	home		
26695129	1461.1356781657328	home	walk	
-	-	work	walk	
-	-	home		
26695136	1200.7927964364014	home	car	
-	-	other	car	
-	-	home		
26695150	1458.3364496464194	home	car	
-	-	work	car	
-	-	home		
26695508	1201.4194173779324	home	car	
-	-	other	car	
-	-	home		
26695509	1171.830991145872	home	car	
-	-	other	car	
-	-	home		
26695510	1184.1454617217807	home	bike	
-	-	other	bike	
-	-	home		
26696062	1476.9026301495694	home	car	
-	-	work	car	
-	-	home		
26696063	748.2123209308297	home	car	
-	-	work	car	
-	-	home		
26696085	1204.351124548033	home	walk	
-	-	other	walk	
-	-	home		
26696183	1291.9085836608704	home	walk	
-	-	work	walk	
-	-	home		
26696718	1202.8330437624995	home	car	
-	-	other	car	
-	-	home		
26696719	1203.0711551539048	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
26696720	1191.4452785390172	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
26696722	1195.1966414287042	home	car	
-	-	other	car	
-	-	home		
26697349	1200.4617901926529	home	car	
-	-	other	car	
-	-	home		
26697351	1013.4053928181733	home	walk	
-	-	other	walk	
-	-	home		
26697353	1197.956136644061	home	car	
-	-	other	car	
-	-	home		
26697580	1469.6981402640881	home	car	
-	-	work	car	
-	-	home		
26698061	1206.5653626941091	home	bike	
-	-	other	bike	
-	-	home		
26698062	1206.0822033758463	home	car	
-	-	other	car	
-	-	home		
26698102	1237.7130411580035	home	car	
-	-	shopping	car	
-	-	home		
26698107	1235.6078449426689	home	car	
-	-	shopping	car	
-	-	home		
26698617	1201.7214974588978	home	car	
-	-	other	car	
-	-	home		
26698911	1451.1743953148018	home	car	
-	-	work	car	
-	-	home		
26699107	1198.8339664349467	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
26699334	1203.9627668905384	home	car	
-	-	other	car	
-	-	home		
26699335	1204.0310359523146	home	car	
-	-	other	car	
-	-	home		
26699336	1204.0316910717188	home	car	
-	-	other	car	
-	-	home		
26699595	1200.4257761821004	home	car	
-	-	other	car	
-	-	home		
26700150	167.9909206784017	other	car	
-	-	other		
26700430	1204.2199455379246	home	car	
-	-	other	car	
-	-	home		
26700553	1236.6053099296366	home	car	
-	-	shopping	car	
-	-	home		
26700799	1483.7751761048457	home	car	
-	-	work	car	
-	-	home		
26700800	1482.420895007737	home	car	
-	-	work	car	
-	-	home		
26700967	1234.5013804347125	home	car	
-	-	shopping	car	
-	-	home		
26701063	1235.1311615436723	home	car	
-	-	shopping	car	
-	-	home		
26701615	1477.7447002523675	home	car	
-	-	work	car	
-	-	home		
26701770	1482.0912501568791	home	car	
-	-	work	car	
-	-	home		
26701834	1238.0938053597424	home	car	
-	-	shopping	car	
-	-	home		
26702240	1229.230443871002	home	pt	
-	-	shopping	pt	
-	-	home		
26702671	1225.7057332867835	home	bike	
-	-	shopping	bike	
-	-	home		
26702924	1238.452549718159	home	car	
-	-	shopping	car	
-	-	home		
26703218	1494.0026596952453	home	car	
-	-	work	car	
-	-	home		
26703657	794.943129048318	work	car	
-	-	other		
26703693	1233.8602389959567	home	car	
-	-	shopping	car	
-	-	home		
26703805	1488.1914008121762	home	car	
-	-	work	car	
-	-	home		
26703855	1225.1958113742346	home	car	
-	-	shopping	car	
-	-	home		
26703870	1232.2994237228809	home	car	
-	-	shopping	car	
-	-	home		
26703968	1468.0103018011202	home	car	
-	-	work	car	
-	-	home		
26703984	1491.7308275931998	home	car	
-	-	work	car	
-	-	home		
26704034	1470.1446216532943	home	car	
-	-	work	car	
-	-	home		
26704035	697.7737342141797	home	walk	
-	-	work	walk	
-	-	home		
26704072	1493.8347764213947	home	car	
-	-	work	car	
-	-	home		
26704155	1491.1794083541267	home	car	
-	-	work	car	
-	-	home		
26704178	1235.6601268002867	home	car	
-	-	shopping	car	
-	-	home		
26704268	1220.9376024887529	home	pt	
-	-	shopping	pt	
-	-	home		
26704336	1234.0415000284274	home	car	
-	-	shopping	car	
-	-	home		
26704410	1327.5189692521758	home	walk	
-	-	work	walk	
-	-	home		
26704469	1491.4006031869399	home	car	
-	-	work	car	
-	-	home		
26704842	1237.6317481658527	home	car	
-	-	shopping	car	
-	-	home		
26704843	1121.0911750373289	home	walk	
-	-	shopping	walk	
-	-	home		
26704870	1423.6476162935992	home	bike	
-	-	work	bike	
-	-	home		
26704899	1087.0235240561617	home	walk	
-	-	shopping	walk	
-	-	home		
26704956	1037.889647997636	work	car	
-	-	other		
26704989	1238.2041689391876	home	car	
-	-	shopping	car	
-	-	home		
26704990	1238.1307893550295	home	car	
-	-	shopping	car	
-	-	home		
26705233	1236.692501142622	home	car	
-	-	shopping	car	
-	-	home		
26705234	1488.4062312253313	home	car	
-	-	work	car	
-	-	home		
26705829	1178.1888560805571	home	bike	
-	-	shopping	bike	
-	-	home		
26705884	1171.6820949877772	home	walk	
-	-	work	walk	
-	-	home		
26705957	1448.001284043306	home	car	
-	-	work	car	
-	-	home		
26705966	1479.5091578513604	home	car	
-	-	work	car	
-	-	home		
26705977	1486.202477058974	home	car	
-	-	work	car	
-	-	home		
26706092	1235.7724530411786	home	car	
-	-	shopping	car	
-	-	home		
26706147	1389.9237589499958	home	car	
-	-	work	car	
-	-	home		
26706163	1236.2999332188158	home	car	
-	-	shopping	car	
-	-	home		
26706181	1464.0650184633712	home	car	
-	-	work	car	
-	-	home		
26706640	1493.949409129873	home	car	
-	-	work	car	
-	-	home		
26706705	1480.1950255180898	home	car	
-	-	work	car	
-	-	home		
26706790	1236.3917640122754	home	car	
-	-	shopping	car	
-	-	home		
26706791	1237.4564036653683	home	car	
-	-	shopping	car	
-	-	home		
26706912	1235.4896765946712	home	car	
-	-	shopping	car	
-	-	home		
26707008	1236.6768930308813	home	car	
-	-	shopping	car	
-	-	home		
26707078	1492.0154918953226	home	car	
-	-	work	car	
-	-	home		
26707097	1414.7412349918948	home	car	
-	-	work	car	
-	-	home		
26707179	1238.2475267244522	home	car	
-	-	shopping	car	
-	-	home		
26707180	1236.561040753548	home	car	
-	-	shopping	car	
-	-	home		
26707181	1237.7598490858259	home	car	
-	-	shopping	car	
-	-	home		
26707356	1467.1599954085584	home	car	
-	-	work	car	
-	-	home		
26707668	1235.9490724505129	home	car	
-	-	shopping	car	
-	-	home		
26707717	968.1235840328208	work	car	
-	-	other		
26707718	968.8295953773004	work	car	
-	-	other		
26707785	1041.2958398546432	work	car	
-	-	other		
26707830	1464.8043257340512	home	car	
-	-	work	car	
-	-	home		
26708048	1227.70316488465	home	pt	
-	-	shopping	pt	
-	-	home		
26708049	1239.0538558929195	home	car	
-	-	shopping	car	
-	-	home		
26708136	1233.9700640915275	home	car	
-	-	shopping	car	
-	-	home		
26708191	1498.2792299199443	home	car	
-	-	work	car	
-	-	home		
26708411	1035.8850558251881	work	car	
-	-	other		
26708512	1450.4716553537176	home	car	
-	-	work	car	
-	-	home		
26708522	1441.2526218420896	home	car	
-	-	work	car	
-	-	home		
26708674	1436.7678598524208	home	bike	
-	-	work	bike	
-	-	home		
26708723	1497.5011094044924	home	car	
-	-	work	car	
-	-	home		
26709014	1234.1728215680648	home	car	
-	-	shopping	car	
-	-	home		
26709058	1497.7226299250592	home	car	
-	-	work	car	
-	-	home		
26709109	1237.675230237146	home	car	
-	-	shopping	car	
-	-	home		
26709226	1488.7076807187975	home	car	
-	-	work	car	
-	-	home		
26709425	743.5863593462144	home	car	
-	-	work	car	
-	-	home		
26709636	1475.0736600876278	home	car	
-	-	work	car	
-	-	home		
26709678	1482.6401616624933	home	car	
-	-	work	car	
-	-	home		
26709854	1236.707448795607	home	car	
-	-	shopping	car	
-	-	home		
26710107	1232.1486242468038	home	car	
-	-	shopping	car	
-	-	home		
26710150	1231.0293961955856	home	car	
-	-	shopping	car	
-	-	home		
26710172	1033.2791309742759	work	car	
-	-	other		
26710173	957.0822599122416	work	car	
-	-	other		
26710268	1483.3362721884334	home	car	
-	-	work	car	
-	-	home		
26710753	1401.6876965193264	home	twoway_vehicle	
-	-	work	twoway_vehicle	
-	-	home		
26710754	1456.835363180387	home	car	
-	-	work	car	
-	-	home		
26710845	1492.811854278669	home	car	
-	-	work	car	
-	-	home		
26711141	1480.594143629626	home	car	
-	-	work	car	
-	-	home		
26711160	897.3749641856383	work	car	
-	-	other		
26711161	1005.247667385042	work	car	
-	-	other		
26711192	1214.8687053621968	home	pt	
-	-	shopping	pt	
-	-	home		
26711193	1238.5687130299023	home	car	
-	-	shopping	car	
-	-	home		
26711230	1057.6696316619716	home	walk	
-	-	shopping	walk	
-	-	home		
26711231	1218.374888632376	home	pt	
-	-	shopping	pt	
-	-	home		
26711496	1235.6185905333584	home	car	
-	-	shopping	car	
-	-	home		
26711598	1232.6122759378097	home	car	
-	-	shopping	car	
-	-	home		
26711621	1498.0546060635038	home	car	
-	-	work	car	
-	-	home		
26711684	1475.1982624573075	home	car	
-	-	work	car	
-	-	home		
26711746	1491.6301693389626	home	car	
-	-	work	car	
-	-	home		
26711887	984.1479056466783	home	walk	
-	-	shopping	walk	
-	-	home		
26711888	1236.5600687305878	home	car	
-	-	shopping	car	
-	-	home		
26712052	1238.781176135876	home	car	
-	-	shopping	car	
-	-	home		
26712087	1489.0997254331016	home	car	
-	-	work	car	
-	-	home		
26712207	1476.367466274952	home	car	
-	-	work	car	
-	-	home		
26712217	1232.6975271934243	home	car	
-	-	shopping	car	
-	-	home		
26712534	1228.9715175643248	home	pt	
-	-	shopping	pt	
-	-	home		
26712571	1472.5808175986776	home	car	
-	-	work	car	
-	-	home		
26712590	1436.4447980695065	home	bike	
-	-	work	bike	
-	-	home		
26712591	1395.8227541786391	home	car	
-	-	work	car	
-	-	home		
26712757	1486.1624948173226	home	car	
-	-	work	car	
-	-	home		
26712913	1024.2336082794898	work	car	
-	-	other		
26713250	1037.1983055326994	work	car	
-	-	other		
26713512	1359.5268733445441	home	bike	
-	-	work	bike	
-	-	home		
26713531	1335.0803730348982	home	walk	
-	-	work	walk	
-	-	home		
26713711	1496.322300668319	home	car	
-	-	work	car	
-	-	home		
26713806	1183.6195534295841	home	car	
-	-	other	car	
-	-	home		
26713807	1170.4025796030796	home	bike	
-	-	other	bike	
-	-	home		
26713810	1196.5872151177662	home	car	
-	-	other	car	
-	-	home		
26714140	1461.2744715944473	home	pt	
-	-	work	pt	
-	-	home		
26714237	1490.486299745305	home	car	
-	-	work	car	
-	-	home		
26714416	1198.409514669597	home	car	
-	-	other	car	
-	-	home		
26714572	1436.075466177155	home	car	
-	-	work	car	
-	-	home		
26714583	876.0411138067547	work	car	
-	-	other		
26714769	936.7346542758561	work	car	
-	-	other		
26714836	1203.0727695791977	home	car	
-	-	other	car	
-	-	home		
26714905	1202.9493798369083	home	car	
-	-	other	car	
-	-	home		
26715020	1496.9604298254485	home	car	
-	-	education	car	
-	-	home		
26715039	1199.4617757186757	home	car	
-	-	other	car	
-	-	home		
26715744	1472.0834948845604	home	car	
-	-	work	car	
-	-	home		
26715826	1492.6966444605137	home	car	
-	-	education	car	
-	-	home		
26715835	1204.1642004008406	home	car	
-	-	other	car	
-	-	home		
26715946	1200.3325867239028	home	car	
-	-	other	car	
-	-	home		
26716014	1202.6015311648996	home	car	
-	-	other	car	
-	-	home		
26716067	1498.6193670274163	home	car	
-	-	work	car	
-	-	home		
26716146	1484.0920690769365	home	car	
-	-	work	car	
-	-	home		
26716215	1196.8073917058357	home	car	
-	-	other	car	
-	-	home		
26716368	1204.7670344460382	home	car	
-	-	other	car	
-	-	home		
26716528	1192.1697881223854	home	pt	
-	-	other	pt	
-	-	home		
26716642	1474.2529657756602	home	car	
-	-	work	car	
-	-	home		
26717016	1477.6035861844082	home	car	
-	-	work	car	
-	-	home		
26717208	1392.9989225679478	home	car	
-	-	work	car	
-	-	home		
26717223	1436.4167463918582	home	bike	
-	-	work	bike	
-	-	home		
26717688	1184.5073219056912	home	car	
-	-	other	car	
-	-	home		
26718348	1479.227286463865	home	car	
-	-	work	car	
-	-	home		
26718361	1483.9943306634862	home	car	
-	-	work	car	
-	-	home		
26718362	737.121654642659	home	car	
