ID	score
26458817	112.62168597666698
26459778	1418.2393431543642
26459922	739.5947246435178
26460076	729.5587023923845
26460330	1483.3618793358935
26460700	1475.6784657670323
26460701	1416.7323516520487
26460828	1387.5642135574617
26460829	1480.1158567830842
26460830	1480.1161615642393
26461451	1411.2200786470337
26461539	1414.2892584553128
26461540	470.0250134930306
26464272	1406.3486259697029
26464668	1467.061367081499
26464669	704.4013459759863
26467061	1310.539909777245
26470704	1240.1229211328625
26472023	1493.9951236512884
26473092	1223.446522317597
26479568	1199.6719010520958
26480216	1205.721778305078
26480982	1177.3385767360517
26480983	1198.504421527287
26483248	1186.2890921321482
26491808	1198.1016456894451
26493228	1181.738525297858
26494764	1237.3036023287495
26498758	1326.5298751911623
26499817	1482.4357690667532
26503032	983.9777773598719
26503938	1042.8870954708675
26503989	1466.001034737237
26503990	546.2036287902948
26507201	1039.4136994024673
26507202	1027.8339038178228
26511206	1128.0046055282048
26512476	1202.001838023402
26513520	167.83747879724558
26516651	1198.4739832167172
26520906	1198.1679182859027
26523292	168.48631924055215
26526926	1153.3881792929894
26527238	1197.2267206062822
26527759	1206.0651363398345
26530816	168.8944576114996
26530818	167.84784731129955
26531737	999.8930226388618
26531738	1197.7016137195158
26531740	1197.4730715433434
26536628	706.3365611165474
26541000	1401.8343007174867
26541001	1446.903467602759
26542042	1234.384257338396
26545334	848.0015474892286
26548056	1041.765472077736
26560848	163.28653207126828
26560852	163.82413890944352
26560859	162.54625666192922
26564796	169.26100512935363
26565187	168.08836351377934
26572880	1204.0698392695012
26572881	1200.672835624422
26573557	167.88724658127498
26578027	1480.7078887023674
26583747	1217.6593113292786
26584261	1485.6462199005234
26584744	1040.9454202866561
26586779	1462.698910902095
26587965	795.335528926024
26588136	1232.0282498155464
26588137	1226.1297997503282
26588138	1224.8628311253028
26588186	1429.3477880823343
26589077	1225.7166122654107
26589973	1420.385999419924
26591423	1229.472377318905
26591425	1234.8427029288675
26599122	1197.7987434987592
26599769	1204.0113987651496
26612053	1321.621709410295
26613226	167.76904362373517
26613231	167.33135065686895
26617363	1421.5301573932595
26617364	1444.8682738406246
26617365	-1104.0405531925683
26617773	1206.1265586591
26625082	1394.3251039074337
26627499	986.303415412793
26627629	935.3915975812408
26627776	862.5494605316667
26628231	1279.398732441229
26628408	1481.3903173580115
26628452	1499.3843467496574
26628524	1456.9745681347
26628525	1486.556962581213
26628526	1492.5234769214621
26628527	1193.2694767314758
26628528	1492.4678773922142
26628529	1487.1351569297851
26628530	1246.323903911394
26629090	1496.3563062826968
26629297	1491.558339305454
26629407	745.1419570435834
26629429	1488.7072049492685
26629777	1486.5973456208956
26629847	1425.0191698128842
26629976	834.6657540193778
26630077	1476.3402502876345
26630169	1012.5315685068077
26630204	1489.6956595462063
26630805	1487.6858479543944
26630887	1465.8930585944947
26630924	1484.5364216813193
26631534	1484.8776960550854
26631546	1489.5835751451687
26631636	1488.0102824332037
26631687	948.6038563975485
26655170	1494.2206038373522
26656004	168.6458671586382
26656018	1497.4072731292154
26657300	1205.1002947907941
26657329	1323.9127190825648
26657395	1183.1214077795125
26658133	1387.49164676783
26658417	1228.1513205599088
26658984	1482.7890246318655
26658985	742.0444216823898
26659222	167.89968809969594
26659511	168.8198875858617
26661122	1470.1589186600463
26661123	1474.6474774649243
26661130	1479.0307632700753
26661131	1347.4250526289345
26661286	1496.04158283431
26662342	1452.2157329990393
26662638	1231.325912486916
26662765	1435.60833824184
26663755	1457.6073725091014
26664038	1475.8344588940042
26664039	1471.5850875866781
26664406	1493.6987499255208
26664997	1460.183234379759
26665024	1396.5231312793976
26665193	1490.5889489265157
26665223	1237.6732211822005
26665224	1238.1737399135823
26665307	1482.5389569534084
26665837	1488.5197894847379
26666717	1453.7947593281838
26666739	734.7078067899622
26666989	1494.321808628698
26667176	1480.2875286524315
26667177	1493.4281187313588
26667294	1470.0624673604716
26667562	1485.718765125631
26667655	1479.1268142023728
26668374	1432.5215157819746
26668456	1487.4954319574495
26669083	1483.3095784414104
26669160	1488.88969633671
26669521	1469.88265779496
26669522	1331.0020124752805
26669848	1040.6301758546676
26669895	1493.2173241196674
26669896	1479.916711939274
26670465	1491.1401956513596
26670467	1487.8865144654928
26670719	1492.2487568724266
26670842	1355.9035495548483
26671168	1480.888556249645
26671440	1236.811163473535
26671780	1488.7054768186294
26671821	1487.8561140277563
26671916	1234.8162964521832
26672203	1233.4718081887627
26672350	1034.8909570667229
26672495	1234.2042827688813
26672554	1495.4324142104808
26672977	1235.26556317609
26673158	1484.4956899037506
26673202	1468.155133070412
26673213	1470.7286826237046
26673214	1486.5262422954984
26673215	1485.7681937662912
26674389	1490.87037301424
26674484	1484.9266265030556
26675024	744.8310575655295
26675025	1485.2695496519596
26675332	1456.7955969924178
26675333	745.5917486240529
26675424	1481.6888577774253
26675735	1482.8400131858668
26676193	1471.5197310604083
26676195	1484.9093247321935
26676266	1389.752329270413
26676268	1452.635863937714
26676473	1491.4131106023235
26676967	167.54918648926784
26678175	1474.934832965888
26678832	1292.5355748338736
26680814	1480.9500319318595
26683236	1434.8385948895461
26684278	1489.2840604023886
26684405	1376.5116748125274
26684745	723.658339571857
26684747	1488.0134174643167
26684943	1485.8342627228253
26685129	1423.628475004009
26685860	1384.8495290652033
26686619	1487.7498370850906
26688048	1253.7103666288729
26689002	1198.8355902490202
26689243	1203.2323789672732
26689918	1087.0420795440543
26690086	1445.4860489217035
26690439	1483.1534329414578
26690462	1487.1156597875508
26691130	1424.9524035891743
26691153	1421.1590889007953
26691261	1204.0488913540432
26691514	1431.403313337573
26691684	1204.158006899125
26691992	1202.7308264891392
26692095	1195.3837754620615
26692345	1201.985306419691
26692782	1489.3264508075185
26692895	1202.062704500545
26692928	1201.838721258333
26693123	1202.190894460601
26693570	1195.5655358375209
26693662	1201.5460342523336
26693692	1174.1174649330358
26693914	1199.9851877953597
26694193	1168.7322807861885
26694219	1204.7028779819743
26694256	1438.1214452189063
26694595	1152.5381265977019
26695129	1474.7587715377172
26695136	1200.788087554871
26695150	1385.799634445014
26695508	1201.4178585299815
26695509	1201.32506861924
26695510	1201.014535240856
26696062	1484.0171913680597
26696063	748.2123209308297
26696085	1205.8508204083464
26696183	1488.9296803954774
26696718	1200.2404250676682
26696719	1193.9128973283825
26696720	1196.8360657537671
26696722	1195.1966414287042
26697349	1177.7840686595534
26697351	1193.6136902761784
26697353	1197.955715605677
26697580	1479.1005273910462
26698061	1206.647392947656
26698062	1206.0714726185563
26698102	1237.731911621803
26698107	1235.6049011980324
26698617	1104.8282051200688
26698911	1488.2285809232649
26699107	1200.4136261424512
26699334	1203.962782265226
26699335	1204.029884455753
26699336	1204.0290725601399
26699595	1200.0432981983952
26700150	167.9909206784017
26700430	1204.2191957191883
26700553	1236.3916451798882
26700799	1483.7741173120996
26700800	1472.5672333007021
26700967	1234.50027458752
26701063	1235.1297951108454
26701615	1476.2544530626888
26701770	1399.0659180763898
26701834	1237.2544848822965
26702240	1236.31710224566
26702671	1237.2591187423664
26702924	1238.439444919856
26703218	1494.3055227832297
26703657	849.4666933369356
26703693	1234.554928542201
26703805	1488.1961906062716
26703855	1230.5947933027248
26703870	1210.7045659784362
26703968	1467.9928282945236
26703984	1491.6995478522956
26704034	1470.1158035340156
26704035	1446.2591504937707
26704072	1492.8245528128489
26704155	1464.3536089025197
26704178	1235.6616730687194
26704268	1236.4499748488238
26704336	1234.0445902867368
26704410	1490.0333338639039
26704469	1491.40108912824
26704842	1237.8046696127353
26704843	1234.4641994623385
26704870	1482.6140191473658
26704899	1235.4070391672049
26704956	1038.368556809254
26704989	1238.2110077562031
26704990	1238.206158491281
26705233	1236.6467389808324
26705234	1265.9053307548297
26705829	1178.2985114064427
26705884	1454.6758217874687
26705957	1139.707871125402
26705966	1479.467742886334
26705977	1486.2043542893468
26706092	1235.7783214925405
26706147	1389.9313628482569
26706163	1236.2643170932317
26706181	1464.7876900350254
26706640	1492.9645771024916
26706705	1480.1875327369164
26706790	1236.3979385045727
26706791	1223.2914953266718
26706912	1234.2916143764496
26707008	1236.675305586441
26707078	1492.0151890339177
26707097	1409.5561144734718
26707179	1238.2435720719811
26707180	1236.5688117548248
26707181	1223.6583810194247
26707356	1467.159956812041
26707668	1235.9487571683353
26707717	990.8790543721292
26707718	966.9698695068231
26707785	1035.2618763226114
26707830	1455.3656135632639
26708048	1239.006195556506
26708049	1239.0536183195215
26708136	1233.969676908572
26708191	1497.9659406546193
26708411	1023.173589078123
26708512	1449.463627347372
26708522	1445.2377145248504
26708674	1486.7532529654018
26708723	1497.5013058623174
26709014	1234.1768159768433
26709058	1497.7225262226812
26709109	1237.7424078306028
26709226	1489.2962910874173
26709425	743.5863593462144
26709636	1481.0386959182117
26709678	1482.7859982217672
26709854	1150.7863094608242
26710107	1229.4121154421846
26710150	1231.0737602524894
26710172	1000.1957734673813
26710173	936.6652727002817
26710268	1481.436159794462
26710753	1399.6064216316465
26710754	1458.9023340884446
26710845	1492.8108592116553
26711141	1481.5900784517617
26711160	894.2772708606016
26711161	1031.0520842568242
26711192	1235.3561001832543
26711193	1238.5511565363204
26711230	1233.272330012934
26711231	1218.44010391183
26711496	1235.6245027617567
26711598	1232.5631939305642
26711621	1497.6262739556782
26711684	1475.813943022451
26711746	1491.7538579929017
26711887	1233.8046405220457
26711888	1213.8039875266254
26712052	1239.1425805633944
26712087	1489.1001933194377
26712207	1476.3796916535568
26712217	1232.7083936905108
26712534	1239.8681383378414
26712571	940.50506381369
26712590	1473.5855626015225
26712591	1449.6385195814169
26712757	1486.1199584632582
26712913	1006.4026479420106
26713250	1029.6954215178162
26713512	1322.7991146085583
26713531	1489.9629147404885
26713711	1496.330784349992
26713806	1131.024734113107
26713807	1199.1852009287857
26713810	1170.676956676591
26714140	1488.0526345724056
