ID	score	actType	legMode
26458817	112.62168597666698	home		
26459778	1418.2393431543642	home	car	
-	-	work	car	
-	-	home		
26459922	739.5947246435178	home	car	
-	-	work	car	
-	-	home		
26460076	729.5587023923845	home	bike	
-	-	work	bike	
-	-	home		
26460330	1483.3618793358935	home	car	
-	-	work	car	
-	-	home		
26460700	1475.6784657670323	home	car	
-	-	work	car	
-	-	home		
26460701	1416.7323516520487	home	car	
-	-	work	car	
-	-	home		
26460828	1387.5642135574617	home	walk	
-	-	work	walk	
-	-	home		
26460829	1480.1158567830842	home	car	
-	-	work	car	
-	-	home		
26460830	1480.1161615642393	home	car	
-	-	work	car	
-	-	home		
26461451	1411.2200786470337	home	car	
-	-	work	car	
-	-	home		
26461539	1414.2892584553128	home	car	
-	-	work	car	
-	-	home		
26461540	470.0250134930306	home	bike	
-	-	work	bike	
-	-	home		
26464272	1406.3486259697029	home	car	
-	-	work	car	
-	-	home		
26464668	1467.061367081499	home	car	
-	-	work	car	
-	-	home		
26464669	704.4013459759863	home	car	
-	-	work	car	
-	-	home		
26467061	1310.539909777245	home	walk	
-	-	work	walk	
-	-	home		
26470704	1240.1229211328625	home	car	
-	-	shopping	car	
-	-	home		
26472023	1493.9951236512884	home	car	
-	-	work	car	
-	-	home		
26473092	1223.446522317597	home	pt	
-	-	shopping	pt	
-	-	home		
26479568	1199.6719010520958	home	car	
-	-	other	car	
-	-	home		
26480216	1205.721778305078	home	car	
-	-	other	car	
-	-	home		
26480982	1177.3385767360517	home	pt	
-	-	other	pt	
-	-	home		
26480983	1198.504421527287	home	car	
-	-	other	car	
-	-	home		
26483248	1186.2890921321482	home	car	
-	-	other	car	
-	-	home		
26491808	1198.1016456894451	home	car	
-	-	other	car	
-	-	home		
26493228	1181.738525297858	home	walk	
-	-	other	walk	
-	-	home		
26494764	1237.3036023287495	home	car	
-	-	shopping	car	
-	-	home		
26498758	1326.5298751911623	home	walk	
-	-	work	walk	
-	-	home		
26499817	1482.4357690667532	home	car	
-	-	work	car	
-	-	home		
26503032	983.9777773598719	work	car	
-	-	other		
26503938	1042.8870954708675	work	car	
-	-	other		
26503989	1466.001034737237	home	car	
-	-	work	car	
-	-	home		
26503990	546.2036287902948	home	bike	
-	-	work	bike	
-	-	home		
26507201	1039.4136994024673	work	car	
-	-	other		
26507202	1027.8339038178228	work	car	
-	-	other		
26511206	1128.0046055282048	home	car	
-	-	other	car	
-	-	home		
26512476	1202.001838023402	home	car	
-	-	other	car	
-	-	home		
26513520	167.83747879724558	other	car	
-	-	other		
26516651	1198.4739832167172	home	car	
-	-	other	car	
-	-	home		
26520906	1198.1679182859027	home	car	
-	-	other	car	
-	-	home		
26523292	168.48631924055215	other	car	
-	-	other		
26526926	1153.3881792929894	home	walk	
-	-	other	walk	
-	-	home		
26527238	1197.2267206062822	home	bike	
-	-	other	bike	
-	-	home		
26527759	1206.0651363398345	home	car	
-	-	other	car	
-	-	home		
26530816	168.8944576114996	other	car	
-	-	other		
26530818	167.84784731129955	other	car	
-	-	other		
26531737	999.8930226388618	home	walk	
-	-	other	walk	
-	-	home		
26531738	1197.7016137195158	home	car	
-	-	other	car	
-	-	home		
26531740	1197.4730715433434	home	car	
-	-	other	car	
-	-	home		
26536628	706.3365611165474	home	car	
-	-	work	car	
-	-	home		
26541000	1401.8343007174867	home	car	
-	-	work	car	
-	-	home		
26541001	1446.903467602759	home	car	
-	-	work	car	
-	-	home		
26542042	1234.384257338396	home	car	
-	-	shopping	car	
-	-	home		
26545334	848.0015474892286	work	car	
-	-	other		
26548056	1041.765472077736	work	car	
-	-	other		
26560848	163.28653207126828	other	car	
-	-	other		
26560852	163.82413890944352	other	car	
-	-	other		
26560859	162.54625666192922	other	car	
-	-	other		
26564796	169.26100512935363	other	car	
-	-	other		
26565187	168.08836351377934	other	car	
-	-	other		
26572880	1204.0698392695012	home	car	
-	-	other	car	
-	-	home		
26572881	1200.672835624422	home	car	
-	-	other	car	
-	-	home		
26573557	167.88724658127498	other	car	
-	-	other		
26578027	1480.7078887023674	home	car	
-	-	work	car	
-	-	home		
26583747	1217.6593113292786	home	pt	
-	-	shopping	pt	
-	-	home		
26584261	1485.6462199005234	home	car	
-	-	work	car	
-	-	home		
26584744	1040.9454202866561	work	car	
-	-	other		
26586779	1462.698910902095	home	car	
-	-	work	car	
-	-	home		
26587965	795.335528926024	home	pt	
-	-	work	pt	
-	-	home		
26588136	1232.0282498155464	home	car	
-	-	shopping	car	
-	-	home		
26588137	1226.1297997503282	home	pt	
-	-	shopping	pt	
-	-	home		
26588138	1224.8628311253028	home	bike	
-	-	shopping	bike	
-	-	home		
26588186	1429.3477880823343	home	car	
-	-	work	car	
-	-	home		
26589077	1225.7166122654107	home	twoway_vehicle	
-	-	shopping	twoway_vehicle	
-	-	home		
26589973	1420.385999419924	home	car	
-	-	work	car	
-	-	home		
26591423	1229.472377318905	home	car	
-	-	shopping	car	
-	-	home		
26591425	1234.8427029288675	home	car	
-	-	shopping	car	
-	-	home		
26599122	1197.7987434987592	home	car	
-	-	other	car	
-	-	home		
26599769	1204.0113987651496	home	car	
-	-	other	car	
-	-	home		
26612053	1321.621709410295	home	car	
-	-	education	car	
-	-	home		
26613226	167.76904362373517	other	car	
-	-	other		
26613231	167.33135065686895	other	car	
-	-	other		
26617363	1421.5301573932595	home	car	
-	-	work	car	
-	-	home		
26617364	1444.8682738406246	home	car	
-	-	work	car	
-	-	home		
26617365	-1104.0405531925683	home	walk	
-	-	work		
26617773	1206.1265586591	home	car	
-	-	other	car	
-	-	home		
26625082	1394.3251039074337	home	walk	
-	-	work	walk	
-	-	home		
26627499	986.303415412793	work	car	
-	-	other		
26627629	935.3915975812408	work	car	
-	-	other		
26627776	862.5494605316667	home	walk	
-	-	work	walk	
-	-	home		
26628231	1279.398732441229	home	bike	
-	-	work	bike	
-	-	home		
26628408	1481.3903173580115	home	car	
-	-	work	car	
-	-	home		
26628452	1499.3843467496574	home	car	
-	-	work	car	
-	-	home		
26628524	1456.9745681347	home	car	
-	-	work	car	
-	-	home		
26628525	1486.556962581213	home	car	
-	-	work	car	
-	-	home		
26628526	1492.5234769214621	home	car	
-	-	work	car	
-	-	home		
26628527	1193.2694767314758	home	walk	
-	-	work	walk	
-	-	home		
26628528	1492.4678773922142	home	car	
-	-	work	car	
-	-	home		
26628529	1487.1351569297851	home	car	
-	-	work	car	
-	-	home		
26628530	1246.323903911394	home	walk	
-	-	work	walk	
-	-	home		
26629090	1496.3563062826968	home	car	
-	-	work	car	
-	-	home		
26629297	1491.558339305454	home	car	
-	-	work	car	
-	-	home		
26629407	745.1419570435834	home	car	
-	-	work	car	
-	-	home		
26629429	1488.7072049492685	home	car	
-	-	work	car	
-	-	home		
26629777	1486.5973456208956	home	car	
-	-	work	car	
-	-	home		
26629847	1425.0191698128842	home	car	
-	-	work	car	
-	-	home		
26629976	834.6657540193778	home	walk	
-	-	work	walk	
-	-	home		
26630077	1476.3402502876345	home	car	
-	-	work	car	
-	-	home		
26630169	1012.5315685068077	work	car	
-	-	other		
26630204	1489.6956595462063	home	car	
-	-	work	car	
-	-	home		
26630805	1487.6858479543944	home	car	
-	-	work	car	
-	-	home		
26630887	1465.8930585944947	home	car	
-	-	work	car	
-	-	home		
26630924	1484.5364216813193	home	car	
-	-	work	car	
-	-	home		
26631534	1484.8776960550854	home	car	
-	-	work	car	
-	-	home		
26631546	1489.5835751451687	home	car	
-	-	work	car	
-	-	home		
26631636	1488.0102824332037	home	car	
-	-	work	car	
-	-	home		
26631687	948.6038563975485	work	car	
-	-	other		
26655170	1494.2206038373522	home	car	
-	-	work	car	
-	-	home		
26656004	168.6458671586382	other	car	
-	-	other		
26656018	1497.4072731292154	home	car	
-	-	work	car	
-	-	home		
26657300	1205.1002947907941	home	car	
-	-	other	car	
-	-	home		
26657329	1323.9127190825648	home	car	
-	-	work	car	
-	-	home		
26657395	1183.1214077795125	home	bike	
-	-	other	bike	
-	-	home		
26658133	1387.49164676783	home	bike	
-	-	work	bike	
-	-	home		
26658417	1228.1513205599088	home	walk	
-	-	work	walk	
-	-	home		
26658984	1482.7890246318655	home	car	
-	-	work	car	
-	-	home		
26658985	742.0444216823898	home	car	
-	-	work	car	
-	-	home		
26659222	167.89968809969594	other	car	
-	-	other		
26659511	168.8198875858617	other	car	
-	-	other		
26661122	1470.1589186600463	home	bike	
-	-	work	bike	
-	-	home		
26661123	1474.6474774649243	home	car	
-	-	work	car	
-	-	home		
26661130	1479.0307632700753	home	car	
-	-	work	car	
