ID	score	actType	legMode
26631546	1489.571493454598	home	car	
-	-	work	car	
-	-	home		
26631636	1488.008080071984	home	car	
-	-	work	car	
-	-	home		
26631687	961.2798574973561	work	car	
-	-	other		
26655170	1475.5510053439987	home	bike	
-	-	work	bike	
-	-	home		
26656004	168.6458671586382	other	car	
-	-	other		
26656018	1489.3609775104958	home	bike	
-	-	work	bike	
-	-	home		
26657300	1205.0907056732574	home	car	
-	-	other	car	
-	-	home		
26657329	1286.478740920336	home	car	
-	-	work	car	
-	-	home		
26657395	1198.6612215250027	home	car	
-	-	other	car	
-	-	home		
26658133	1476.0762178640082	home	car	
-	-	work	car	
-	-	home		
26658417	1485.7712870909895	home	car	
-	-	work	car	
-	-	home		
26658984	1482.7890246318655	home	car	
-	-	work	car	
-	-	home		
26658985	742.0444216823898	home	car	
-	-	work	car	
-	-	home		
26659222	167.89968809969594	other	car	
-	-	other		
26659511	168.8198875858617	other	car	
-	-	other		
26661122	1493.0597167292026	home	car	
-	-	work	car	
-	-	home		
26661123	1474.6330110422502	home	car	
-	-	work	car	
-	-	home		
26661130	930.5387061290896	home	walk	
-	-	work	walk	
-	-	home		
26661131	812.7213783597579	home	walk	
-	-	work	walk	
-	-	home		
26661286	1496.0443300345544	home	car	
-	-	work	car	
-	-	home		
26662342	1490.2995222699526	home	car	
-	-	work	car	
-	-	home		
26662638	1231.3360989686914	home	car	
-	-	shopping	car	
-	-	home		
26662765	1475.6251852547243	home	car	
-	-	work	car	
-	-	home		
26663755	1340.1186882816937	home	walk	
-	-	work	walk	
-	-	home		
26664038	1475.88174861975	home	car	
-	-	work	car	
-	-	home		
26664039	1471.5851837566358	home	car	
-	-	work	car	
-	-	home		
26664406	1493.6964165067095	home	car	
-	-	work	car	
-	-	home		
26664997	1474.6251743914022	home	car	
-	-	work	car	
-	-	home		
26665024	1493.513094365327	home	car	
-	-	work	car	
-	-	home		
26665193	1490.5913089975722	home	car	
-	-	work	car	
-	-	home		
26665223	1237.671630147772	home	car	
-	-	shopping	car	
-	-	home		
26665224	1238.1836538375042	home	car	
-	-	shopping	car	
-	-	home		
26665307	1410.7219551913972	home	bike	
-	-	work	bike	
-	-	home		
26665837	1488.5229266048127	home	car	
-	-	work	car	
-	-	home		
26666717	1495.7450203642873	home	car	
-	-	work	car	
-	-	home		
26666739	734.7078067899622	home	car	
-	-	work	car	
-	-	home		
26666989	1494.3249215819496	home	car	
-	-	work	car	
-	-	home		
26667176	1101.2207057246255	home	walk	
-	-	work	walk	
-	-	home		
26667177	1493.8515922796498	home	car	
-	-	work	car	
-	-	home		
26667294	1470.5226479811745	home	car	
-	-	work	car	
-	-	home		
26667562	1485.7315053959635	home	car	
-	-	work	car	
-	-	home		
26667655	1479.1203029131818	home	car	
-	-	work	car	
-	-	home		
26668374	1420.7680957731795	home	car	
-	-	work	car	
-	-	home		
26668456	1491.0707997515776	home	car	
-	-	work	car	
-	-	home		
26669083	1483.3146276983052	home	car	
-	-	work	car	
-	-	home		
26669160	1488.8753875545547	home	car	
-	-	work	car	
-	-	home		
26669521	1469.873124102895	home	car	
-	-	work	car	
-	-	home		
26669522	1470.3910546475659	home	car	
-	-	work	car	
-	-	home		
26669848	1039.657415398445	work	car	
-	-	other		
26669895	1476.870461758635	home	car	
-	-	work	car	
-	-	home		
26669896	1102.9338194985578	home	walk	
-	-	work	walk	
-	-	home		
26670465	1491.1403075811236	home	car	
-	-	work	car	
-	-	home		
26670467	1487.8954808373553	home	car	
-	-	work	car	
-	-	home		
26670719	1492.716883546372	home	car	
-	-	work	car	
-	-	home		
26670842	1487.7988575342094	home	car	
-	-	work	car	
-	-	home		
26671168	1479.4202848334646	home	car	
-	-	work	car	
-	-	home		
26671440	1236.8124057144498	home	car	
-	-	shopping	car	
-	-	home		
26671780	1488.7074268772813	home	car	
-	-	work	car	
-	-	home		
26671821	1486.5735183032834	home	car	
-	-	work	car	
-	-	home		
26671916	1234.755543916601	home	car	
-	-	shopping	car	
-	-	home		
26672203	1233.4924119216103	home	car	
-	-	shopping	car	
-	-	home		
26672350	1231.6919732140839	home	car	
-	-	shopping	car	
-	-	home		
26672495	1234.1778619131117	home	car	
-	-	shopping	car	
-	-	home		
26672554	1495.246643033064	home	car	
-	-	work	car	
-	-	home		
26672977	1207.1017736492167	home	bike	
-	-	shopping	bike	
-	-	home		
26673158	1484.639945820054	home	car	
-	-	work	car	
-	-	home		
26673202	1468.1580650319204	home	car	
-	-	work	car	
-	-	home		
26673213	1459.366710596497	home	car	
-	-	work	car	
-	-	home		
26673214	1431.5089237821337	home	bike	
-	-	work	bike	
-	-	home		
26673215	1486.6056537710663	home	car	
-	-	work	car	
-	-	home		
26674389	1490.9707248284647	home	car	
-	-	education	car	
-	-	home		
26674484	1484.9844879456732	home	car	
-	-	work	car	
-	-	home		
26675024	744.8310575655295	home	car	
-	-	work	car	
-	-	home		
26675025	1477.1632501450854	home	car	
-	-	work	car	
-	-	home		
26675332	1443.85135375245	home	car	
-	-	work	car	
-	-	home		
26675333	731.6370581925294	home	pt	
-	-	work	pt	
-	-	home		
26675424	1486.7027146073774	home	car	
-	-	work	car	
-	-	home		
26675735	1482.841108650717	home	car	
-	-	work	car	
-	-	home		
26676193	1471.5198831847258	home	car	
-	-	work	car	
-	-	home		
26676195	1484.934325297044	home	car	
-	-	work	car	
-	-	home		
26676266	1421.6291925529813	home	car	
-	-	work	car	
-	-	home		
26676268	1452.532591783914	home	car	
-	-	work	car	
-	-	home		
26676473	1491.4272081204472	home	car	
-	-	work	car	
-	-	home		
26676967	167.49732558814884	other	car	
-	-	other		
26678175	1474.938842552047	home	car	
-	-	work	car	
-	-	home		
26678832	1450.4628749063002	home	car	
-	-	work	car	
-	-	home		
26680814	1480.9026698811317	home	car	
-	-	work	car	
-	-	home		
26683236	1495.8111124249542	home	car	
-	-	work	car	
-	-	home		
26684278	1489.377500355069	home	car	
-	-	work	car	
-	-	home		
26684405	-537.4915848223543	home		
26684745	743.8895074027905	home	car	
-	-	work	car	
-	-	home		
26684747	1489.3879636040572	home	car	
-	-	work	car	
-	-	home		
26684943	1485.8762001794685	home	car	
-	-	work	car	
-	-	home		
26685129	1429.1795136383776	home	car	
-	-	work	car	
-	-	home		
26685860	1462.6940818010862	home	pt	
-	-	work	pt	
-	-	home		
26686619	1487.737064756257	home	car	
-	-	work	car	
-	-	home		
26688048	1485.5941494660876	home	car	
-	-	work	car	
-	-	home		
26689002	1198.8758515840912	home	car	
-	-	other	car	
-	-	home		
26689243	1203.1844736351702	home	car	
-	-	other	car	
-	-	home		
26689918	893.8594064255061	home	bike	
-	-	work	bike	
-	-	home		
26690086	1445.4748488872704	home	car	
-	-	work	car	
-	-	home		
26690439	1482.1213028003758	home	car	
-	-	work	car	
-	-	home		
26690462	1318.0212175161955	home	walk	
-	-	work	walk	
-	-	home		
26691130	1471.9103678151412	home	car	
-	-	work	car	
-	-	home		
26691153	1421.8216854619095	home	car	
-	-	work	car	
-	-	home		
26691261	1201.4549704498488	home	car	
-	-	other	car	
-	-	home		
26691514	1431.3951659607694	home	car	
-	-	work	car	
-	-	home		
26691684	1201.2376194203202	home	car	
-	-	other	car	
-	-	home		
26691992	1199.084466699455	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
26692095	1200.63835820998	home	car	
-	-	other	car	
-	-	home		
26692345	1201.9928679869029	home	car	
-	-	other	car	
-	-	home		
26692782	1490.185455918908	home	car	
-	-	work	car	
-	-	home		
26692895	1197.6845129191925	home	car	
-	-	other	car	
-	-	home		
26692928	1201.8626777782547	home	car	
-	-	other	car	
-	-	home		
26693123	1201.2273798418014	home	car	
-	-	other	car	
-	-	home		
26693570	1186.3832774727568	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
26693662	1195.4060685973423	home	car	
-	-	other	car	
-	-	home		
26693692	1164.5398681440397	home	car	
-	-	other	car	
-	-	home		
26693914	1199.9844917255614	home	car	
-	-	other	car	
-	-	home		
26694193	1203.841525316957	home	car	
-	-	other	car	
-	-	home		
26694219	1205.6382243222888	home	car	
-	-	other	car	
-	-	home		
26694256	1460.9216349860471	home	car	
-	-	work	car	
-	-	home		
26694595	1191.1448543174033	home	bike	
-	-	other	bike	
-	-	home		
26695129	1442.2375774190607	home	car	
-	-	work	car	
-	-	home		
26695136	1200.7930327440722	home	car	
-	-	other	car	
-	-	home		
26695150	1461.5661337343881	home	car	
-	-	work	car	
-	-	home		
26695508	1113.6184214222114	home	walk	
-	-	other	walk	
-	-	home		
26695509	1148.6580323130572	home	car	
-	-	other	car	
-	-	home		
26695510	1201.541826625443	home	car	
-	-	other	car	
-	-	home		
26696062	1487.4568007605535	home	car	
-	-	work	car	
-	-	home		
26696063	748.2123209308297	home	car	
-	-	work	car	
-	-	home		
26696085	1204.3456912804663	home	walk	
-	-	other	walk	
-	-	home		
26696183	1488.9282900345688	home	car	
-	-	work	car	
-	-	home		
26696718	1202.8335921112598	home	car	
-	-	other	car	
-	-	home		
26696719	1191.82472765609	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
26696720	1197.7643475744517	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
26696722	1195.1794002555694	home	car	
-	-	other	car	
-	-	home		
26697349	1183.19157188712	home	pt	
-	-	other	pt	
-	-	home		
26697351	1195.7258146625534	home	car	
-	-	other	car	
-	-	home		
26697353	1197.9559732428052	home	car	
-	-	other	car	
-	-	home		
26697580	1479.193182041645	home	car	
-	-	work	car	
-	-	home		
26698061	1206.7111515699273	home	walk	
-	-	other	walk	
-	-	home		
26698062	1206.0821940987798	home	car	
-	-	other	car	
-	-	home		
26698102	1237.7415015726174	home	car	
-	-	shopping	car	
-	-	home		
26698107	1235.606388312378	home	car	
-	-	shopping	car	
-	-	home		
26698617	1201.7324081578254	home	car	
-	-	other	car	
-	-	home		
26698911	1480.1373733167236	home	car	
-	-	work	car	
-	-	home		
26699107	1200.4170266382782	home	car	
-	-	other	car	
-	-	home		
26699334	1203.9632744122935	home	car	
-	-	other	car	
-	-	home		
26699335	1194.1335128687774	home	bike	
-	-	other	bike	
-	-	home		
26699336	1204.0258578924295	home	car	
-	-	other	car	
-	-	home		
26699595	1200.4312829623977	home	car	
-	-	other	car	
-	-	home		
26700150	167.9909206784017	other	car	
-	-	other		
26700430	1204.2061409236642	home	car	
-	-	other	car	
-	-	home		
26700553	1236.5754099839833	home	car	
-	-	shopping	car	
-	-	home		
26700799	1483.7751799225807	home	car	
-	-	work	car	
-	-	home		
26700800	1478.898893666553	home	car	
-	-	work	car	
-	-	home		
26700967	1234.4929897566215	home	car	
-	-	shopping	car	
-	-	home		
26701063	1235.1299733919514	home	car	
-	-	shopping	car	
-	-	home		
26701615	1463.2434561301216	home	car	
-	-	work	car	
-	-	home		
26701770	1482.0910920385709	home	car	
-	-	work	car	
-	-	home		
26701834	1238.0641561650693	home	car	
-	-	shopping	car	
-	-	home		
26702240	1239.146339236652	home	car	
-	-	shopping	car	
-	-	home		
26702671	1238.2128771100793	home	car	
-	-	shopping	car	
-	-	home		
26702924	1183.770973739989	home	walk	
-	-	shopping	walk	
-	-	home		
26703218	1478.332536515946	home	pt	
-	-	work	pt	
-	-	home		
26703657	839.2705700140095	work	car	
-	-	other		
26703693	1232.283681489195	home	car	
-	-	shopping	car	
-	-	home		
26703805	1488.1967645493019	home	car	
-	-	work	car	
-	-	home		
26703855	1230.0314856439718	home	car	
-	-	shopping	car	
-	-	home		
26703870	1232.3168554265494	home	car	
-	-	shopping	car	
-	-	home		
26703968	1464.666377192564	home	car	
-	-	work	car	
-	-	home		
26703984	1491.731233001621	home	car	
-	-	work	car	
-	-	home		
26704034	1470.1779799004416	home	car	
-	-	work	car	
-	-	home		
26704035	594.1729150863489	home	walk	
-	-	work	walk	
-	-	home		
26704072	1493.8048996629202	home	car	
-	-	work	car	
-	-	home		
26704155	1490.1554425619465	home	car	
-	-	work	car	
-	-	home		
26704178	1235.660486642622	home	car	
-	-	shopping	car	
-	-	home		
26704268	1236.4723887831462	home	car	
-	-	shopping	car	
-	-	home		
26704336	1233.4777171044313	home	car	
-	-	shopping	car	
-	-	home		
26704410	1327.617076061995	home	walk	
-	-	work	walk	
-	-	home		
26704469	1491.3997999167227	home	car	
-	-	work	car	
-	-	home		
26704842	1237.430088049865	home	car	
-	-	shopping	car	
-	-	home		
26704843	1122.8066988440855	home	walk	
-	-	shopping	walk	
-	-	home		
26704870	1200.1652242786074	home	walk	
-	-	work	walk	
-	-	home		
26704899	1201.9869324354293	home	bike	
-	-	shopping	bike	
-	-	home		
26704956	1038.3763241819647	work	car	
-	-	other		
26704989	1232.868689445506	home	bike	
-	-	shopping	bike	
-	-	home		
26704990	1237.9328740507706	home	car	
-	-	shopping	car	
-	-	home		
26705233	1236.6867368843173	home	car	
-	-	shopping	car	
-	-	home		
26705234	1488.3949636641655	home	car	
-	-	work	car	
-	-	home		
26705829	1178.1016335728095	home	bike	
-	-	shopping	bike	
-	-	home		
26705884	1460.2240946155484	home	car	
-	-	work	car	
-	-	home		
26705957	1420.7805099534853	home	car	
-	-	work	car	
-	-	home		
26705966	1478.9399195033686	home	car	
-	-	work	car	
-	-	home		
26705977	1455.833979347632	home	pt	
-	-	work	pt	
-	-	home		
26706092	1216.8523677680648	home	pt	
-	-	shopping	pt	
-	-	home		
26706147	1389.9311671929029	home	car	
-	-	work	car	
-	-	home		
26706163	1236.2998916958563	home	car	
-	-	shopping	car	
-	-	home		
26706181	1464.7767490058725	home	car	
-	-	work	car	
-	-	home		
26706640	1493.9302930854549	home	car	
-	-	work	car	
-	-	home		
26706705	1479.875056560505	home	car	
-	-	work	car	
-	-	home		
26706790	1236.397269457944	home	car	
-	-	shopping	car	
-	-	home		
26706791	1237.457746279361	home	car	
-	-	shopping	car	
-	-	home		
26706912	1235.490328626933	home	car	
-	-	shopping	car	
-	-	home		
26707008	1236.6751922183996	home	car	
-	-	shopping	car	
-	-	home		
26707078	1491.9714523814005	home	car	
-	-	work	car	
-	-	home		
26707097	1419.21791486553	home	car	
-	-	work	car	
-	-	home		
26707179	1178.9736819230072	home	walk	
-	-	shopping	walk	
-	-	home		
26707180	1236.5782115897582	home	car	
-	-	shopping	car	
-	-	home		
26707181	1237.7246579569694	home	car	
-	-	shopping	car	
-	-	home		
26707356	1467.159956812041	home	car	
-	-	work	car	
-	-	home		
26707668	1235.9459627495546	home	car	
-	-	shopping	car	
-	-	home		
26707717	943.0540573132382	work	car	
-	-	other		
26707718	1000.1039505808122	work	car	
-	-	other		
26707785	1016.933198454544	work	car	
-	-	other		
26707830	1470.828315435362	home	car	
-	-	work	car	
-	-	home		
26708048	1239.002657012498	home	car	
-	-	shopping	car	
-	-	home		
26708049	1229.7558347969473	home	bike	
-	-	shopping	bike	
-	-	home		
26708136	1233.9510237597653	home	car	
-	-	shopping	car	
-	-	home		
26708191	1498.2787916763564	home	car	
-	-	work	car	
-	-	home		
26708411	1025.9466302856947	work	car	
-	-	other		
26708512	1450.473175457126	home	car	
-	-	work	car	
-	-	home		
26708522	1445.3970197726114	home	car	
-	-	work	car	
-	-	home		
26708674	1452.0759545664146	home	pt	
-	-	work	pt	
-	-	home		
26708723	1496.6360109152758	home	car	
-	-	work	car	
-	-	home		
26709014	1234.1148258661258	home	car	
-	-	shopping	car	
-	-	home		
26709058	1497.7225774174726	home	car	
-	-	work	car	
-	-	home		
26709109	1237.744616386863	home	car	
-	-	shopping	car	
-	-	home		
26709226	1430.7471048335324	home	bike	
-	-	work	bike	
-	-	home		
26709425	634.6968077998768	home	walk	
-	-	work	walk	
-	-	home		
26709636	1481.0714876792338	home	car	
-	-	work	car	
-	-	home		
26709678	1482.7658530626547	home	car	
-	-	work	car	
-	-	home		
26709854	1236.7011560477024	home	car	
-	-	shopping	car	
-	-	home		
26710107	1232.1473838016711	home	car	
-	-	shopping	car	
-	-	home		
26710150	1231.0717925433391	home	car	
-	-	shopping	car	
-	-	home		
26710172	1000.2430697701634	work	car	
-	-	other		
26710173	878.7173078777739	work	car	
-	-	other		
26710268	1483.352517448944	home	car	
-	-	work	car	
-	-	home		
26710753	1402.8922589949157	home	twoway_vehicle	
-	-	work	twoway_vehicle	
-	-	home		
26710754	1481.1932919299188	home	car	
-	-	work	car	
-	-	home		
26710845	1492.3322879043765	home	car	
-	-	work	car	
-	-	home		
26711141	1457.3361972901216	home	car	
-	-	work	car	
-	-	home		
26711160	846.6599022999442	work	car	
-	-	other		
26711161	977.9410802278613	work	car	
-	-	other		
26711192	1235.355503994771	home	car	
-	-	shopping	car	
-	-	home		
26711193	1238.5637807702553	home	car	
-	-	shopping	car	
-	-	home		
26711230	1233.2414715284701	home	car	
-	-	shopping	car	
-	-	home		
26711231	1234.4595487144118	home	car	
-	-	shopping	car	
-	-	home		
26711496	1235.5892572661908	home	car	
-	-	shopping	car	
-	-	home		
26711598	1031.170347854643	home	walk	
-	-	shopping	walk	
-	-	home		
26711621	1498.0521539314889	home	car	
-	-	work	car	
-	-	home		
26711684	1476.617789946043	home	car	
-	-	work	car	
-	-	home		
26711746	1491.7293245393198	home	car	
-	-	work	car	
-	-	home		
26711887	1233.7531441212004	home	car	
-	-	shopping	car	
-	-	home		
26711888	1236.5357447676263	home	car	
-	-	shopping	car	
-	-	home		
26712052	1239.1435409324145	home	car	
-	-	shopping	car	
-	-	home		
26712087	1489.1001688780946	home	car	
-	-	work	car	
-	-	home		
26712207	1476.3804872207759	home	car	
-	-	work	car	
-	-	home		
26712217	1182.7886733523933	home	bike	
-	-	shopping	bike	
-	-	home		
26712534	1239.8668098745109	home	car	
-	-	shopping	car	
-	-	home		
26712571	1472.5681376668526	home	car	
-	-	work	car	
-	-	home		
26712590	1413.1120788098574	home	twoway_vehicle	
-	-	work	twoway_vehicle	
-	-	home		
26712591	1484.0708802822658	home	car	
-	-	work	car	
-	-	home		
26712757	1486.1646324954138	home	car	
-	-	work	car	
-	-	home		
26712913	1013.739135224302	work	car	
-	-	other		
26713250	1029.310169316328	work	car	
-	-	other		
26713512	1459.034510497273	home	car	
-	-	work	car	
-	-	home		
26713531	1489.9607009467866	home	car	
-	-	work	car	
-	-	home		
26713711	1495.548570969791	home	car	
-	-	work	car	
-	-	home		
26713806	1167.3130424139522	home	pt	
-	-	other	pt	
-	-	home		
26713807	1199.1841164462292	home	car	
-	-	other	car	
-	-	home		
26713810	1196.7358135457678	home	car	
-	-	other	car	
-	-	home		
26714140	1488.0508810622712	home	car	
-	-	work	car	
-	-	home		
26714237	1460.1029023275032	home	pt	
-	-	work	pt	
-	-	home		
26714416	1198.4314899750252	home	car	
-	-	other	car	
-	-	home		
26714572	1057.7623047951834	home	pt	
-	-	work	pt	
-	-	home		
26714583	894.8321263791269	work	car	
-	-	other		
26714769	996.662389202199	work	car	
-	-	other		
26714836	1202.193790412238	home	car	
-	-	other	car	
-	-	home		
26714905	1203.124727638039	home	car	
-	-	other	car	
-	-	home		
26715020	1484.1445794486478	home	pt	
-	-	education	pt	
-	-	home		
26715039	1202.3453010695002	home	car	
-	-	other	car	
-	-	home		
26715744	1484.2081129086157	home	car	
-	-	work	car	
-	-	home		
26715826	1495.9482508437086	home	car	
-	-	education	car	
-	-	home		
26715835	1204.1515394117446	home	car	
-	-	other	car	
-	-	home		
26715946	1200.3293331920702	home	car	
-	-	other	car	
-	-	home		
26716014	1202.610404570947	home	car	
-	-	other	car	
-	-	home		
26716067	1490.0956190295806	home	pt	
-	-	work	pt	
-	-	home		
26716146	1482.4239121844294	home	car	
-	-	work	car	
-	-	home		
26716215	1203.6893627467914	home	car	
-	-	other	car	
-	-	home		
26716368	1204.7598676165917	home	car	
-	-	other	car	
-	-	home		
26716528	1203.5783788123397	home	car	
-	-	other	car	
-	-	home		
26716642	1154.1502491758527	home	walk	
-	-	work	walk	
-	-	home		
26717016	1427.0428311162589	home	bike	
-	-	work	bike	
-	-	home		
26717208	1392.9458141418522	home	car	
-	-	work	car	
-	-	home		
26717223	1488.3061546566125	home	car	
-	-	work	car	
-	-	home		
26717688	1188.7955970642909	home	car	
-	-	other	car	
-	-	home		
26718348	1477.8358219674267	home	car	
-	-	work	car	
-	-	home		
26718361	1488.5328593398974	home	car	
-	-	work	car	
-	-	home		
26718362	737.121654642659	home	car	
-	-	work	car	
-	-	home		
26718933	1205.4615323176029	home	car	
-	-	other	car	
-	-	home		
