ID	score	actType	legMode
26530818	167.84784731129955	other	car	
-	-	other		
26531737	1128.1453499475242	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
26531738	1197.712903937926	home	car	
-	-	other	car	
-	-	home		
26531740	1192.972400375395	home	car	
-	-	other	car	
-	-	home		
26536628	706.3365611165474	home	car	
-	-	work	car	
-	-	home		
26541000	1402.4373122171637	home	car	
-	-	work	car	
-	-	home		
26541001	1446.902158657709	home	car	
-	-	work	car	
-	-	home		
26542042	1234.3714200462841	home	car	
-	-	shopping	car	
-	-	home		
26545334	845.3139630203543	work	car	
-	-	other		
26548056	1025.3560761283006	work	car	
-	-	other		
26560848	163.28653207126828	other	car	
-	-	other		
26560852	163.82413890944352	other	car	
-	-	other		
26560859	162.54625666192922	other	car	
-	-	other		
26564796	169.26100512935363	other	car	
-	-	other		
26565187	168.08421722350752	other	car	
-	-	other		
26572880	1204.0738512627256	home	car	
-	-	other	car	
-	-	home		
26572881	1200.6720289547281	home	car	
-	-	other	car	
-	-	home		
26573557	167.88724658127498	other	car	
-	-	other		
26578027	1480.7091182133402	home	car	
-	-	work	car	
-	-	home		
26583747	1234.4530820745115	home	car	
-	-	shopping	car	
-	-	home		
26584261	1485.7713704331936	home	car	
-	-	work	car	
-	-	home		
26584744	1039.6134443801127	work	car	
-	-	other		
26586779	1462.7445911523696	home	car	
-	-	work	car	
-	-	home		
26587965	1413.9171708908052	home	car	
-	-	work	car	
-	-	home		
26588136	1206.9102348473896	home	pt	
-	-	shopping	pt	
-	-	home		
26588137	1239.2332237491719	home	car	
-	-	shopping	car	
-	-	home		
26588138	1237.055627336948	home	car	
-	-	shopping	car	
-	-	home		
26588186	1429.3476031145688	home	car	
-	-	work	car	
-	-	home		
26589077	1237.9319684377194	home	car	
-	-	shopping	car	
-	-	home		
26589973	1420.3540556721357	home	car	
-	-	work	car	
-	-	home		
26591423	931.0954513051272	home	walk	
-	-	shopping	walk	
-	-	home		
26591425	1234.8521828938317	home	car	
-	-	shopping	car	
-	-	home		
26599122	1197.809764794413	home	car	
-	-	other	car	
-	-	home		
26599769	1204.3029690577575	home	car	
-	-	other	car	
-	-	home		
26612053	1345.4025760009545	home	car	
-	-	education	car	
-	-	home		
26613226	167.76904362373517	other	car	
-	-	other		
26613231	167.33135065686895	other	car	
-	-	other		
26617363	1421.4833368346074	home	car	
-	-	work	car	
-	-	home		
26617364	1444.8554431549978	home	car	
-	-	work	car	
-	-	home		
26617365	1444.8752997247607	home	car	
-	-	work	car	
-	-	home		
26617773	1206.1311731650771	home	car	
-	-	other	car	
-	-	home		
26625082	1491.793266006997	home	car	
-	-	work	car	
-	-	home		
26627499	988.1264031166442	work	car	
-	-	other		
26627629	995.0125491052146	work	car	
-	-	other		
26627776	1466.7796195457045	home	car	
-	-	work	car	
-	-	home		
26628231	1399.4233872739019	home	car	
-	-	work	car	
-	-	home		
26628408	1228.0460098869446	home	walk	
-	-	work	walk	
-	-	home		
26628452	1499.3825649619698	home	car	
-	-	work	car	
-	-	home		
26628524	1390.397023829733	home	twoway_vehicle	
-	-	work	twoway_vehicle	
-	-	home		
26628525	1438.9572491930435	home	bike	
-	-	work	bike	
-	-	home		
26628526	1492.5239742360764	home	car	
-	-	work	car	
-	-	home		
26628527	1462.2870654424466	home	car	
-	-	work	car	
-	-	home		
26628528	1463.6857941619608	home	bike	
-	-	work	bike	
-	-	home		
26628529	1487.1353918031266	home	car	
-	-	work	car	
-	-	home		
26628530	1487.045206420023	home	car	
-	-	work	car	
-	-	home		
26629090	1494.7742194148348	home	car	
-	-	work	car	
-	-	home		
26629297	1328.318009833117	home	walk	
-	-	work	walk	
-	-	home		
26629407	745.1419570435834	home	car	
-	-	work	car	
-	-	home		
26629429	1488.7074765017865	home	car	
-	-	work	car	
-	-	home		
26629777	1432.5365068840947	home	bike	
-	-	work	bike	
-	-	home		
26629847	1425.4884727592214	home	car	
-	-	work	car	
-	-	home		
26629976	1475.3750320149884	home	car	
-	-	work	car	
-	-	home		
26630077	1476.3407411870458	home	car	
-	-	work	car	
-	-	home		
26630169	999.6254506644719	work	car	
-	-	other		
26630204	1489.8836481017515	home	car	
-	-	work	car	
-	-	home		
26630805	1487.6858437336662	home	car	
-	-	work	car	
-	-	home		
26630887	1465.8892100052194	home	car	
-	-	work	car	
-	-	home		
26630924	1484.5372419047246	home	car	
-	-	work	car	
-	-	home		
26631534	1484.878284382577	home	car	
-	-	work	car	
-	-	home		
26631546	1360.3193516762171	home	walk	
-	-	work	walk	
-	-	home		
26631636	1487.7236991853845	home	car	
-	-	work	car	
-	-	home		
26631687	983.0734231615378	work	car	
-	-	other		
26655170	1494.2196475921141	home	car	
-	-	work	car	
-	-	home		
26656004	168.6458671586382	other	car	
-	-	other		
26656018	1486.6876823354762	home	pt	
-	-	work	pt	
-	-	home		
26657300	1205.0999093544176	home	car	
-	-	other	car	
-	-	home		
26657329	698.8783441690507	home	pt	
-	-	work	pt	
-	-	home		
26657395	1198.6562402848433	home	car	
-	-	other	car	
-	-	home		
26658133	1031.6852748330218	home	walk	
-	-	work	walk	
-	-	home		
26658417	1472.4900176294477	home	car	
-	-	work	car	
-	-	home		
26658984	1482.789080146973	home	car	
-	-	work	car	
-	-	home		
26658985	742.0444216823898	home	car	
-	-	work	car	
-	-	home		
26659222	167.89968809969594	other	car	
-	-	other		
26659511	168.8198875858617	other	car	
-	-	other		
26661122	1493.0598932605183	home	car	
-	-	work	car	
-	-	home		
26661123	1325.4463474746524	home	bike	
-	-	work	bike	
-	-	home		
26661130	1479.230406553789	home	car	
-	-	work	car	
-	-	home		
26661131	1469.3284947005077	home	car	
-	-	work	car	
-	-	home		
26661286	1496.0419026143604	home	car	
-	-	work	car	
-	-	home		
26662342	1490.934780368826	home	car	
-	-	work	car	
-	-	home		
26662638	901.5037192977779	home	walk	
-	-	shopping	walk	
-	-	home		
26662765	1347.08149239198	home	bike	
-	-	work	bike	
-	-	home		
26663755	1488.7467448939426	home	car	
-	-	work	car	
-	-	home		
26664038	1475.7924784183365	home	car	
-	-	work	car	
-	-	home		
26664039	1471.539890445924	home	car	
-	-	work	car	
-	-	home		
26664406	1492.5198281774183	home	car	
-	-	work	car	
-	-	home		
26664997	1479.0676631661693	home	car	
-	-	work	car	
-	-	home		
26665024	1396.567085464346	home	walk	
-	-	work	walk	
-	-	home		
26665193	1490.5900605218487	home	car	
-	-	work	car	
-	-	home		
26665223	1178.048440646073	home	walk	
-	-	shopping	walk	
-	-	home		
26665224	1237.997650866324	home	car	
-	-	shopping	car	
-	-	home		
26665307	1482.401016080349	home	car	
-	-	work	car	
-	-	home		
26665837	1488.5239774194315	home	car	
-	-	work	car	
-	-	home		
26666717	1495.7417224927028	home	car	
-	-	work	car	
-	-	home		
26666739	448.9450499227155	home	walk	
-	-	work	walk	
-	-	home		
26666989	1494.3234695115643	home	car	
-	-	work	car	
-	-	home		
26667176	1480.27398507485	home	car	
-	-	work	car	
-	-	home		
26667177	1493.3355091779058	home	car	
-	-	work	car	
-	-	home		
26667294	1470.5126881908461	home	car	
-	-	work	car	
-	-	home		
26667562	1485.7171902880832	home	car	
-	-	work	car	
-	-	home		
26667655	1479.1156081824865	home	car	
-	-	work	car	
-	-	home		
26668374	1330.0784933022344	home	bike	
-	-	work	bike	
-	-	home		
26668456	1483.3854664583323	home	car	
-	-	work	car	
-	-	home		
26669083	1483.0122174271933	home	car	
-	-	work	car	
-	-	home		
26669160	1487.7612182403905	home	car	
-	-	work	car	
-	-	home		
26669521	1469.8728269001826	home	car	
-	-	work	car	
-	-	home		
26669522	1470.391000671592	home	car	
-	-	work	car	
-	-	home		
26669848	1040.6033624923962	work	car	
-	-	other		
26669895	1493.2505841223228	home	car	
-	-	work	car	
-	-	home		
26669896	1476.6058599532394	home	car	
-	-	work	car	
-	-	home		
26670465	1491.1403821116355	home	car	
-	-	work	car	
-	-	home		
26670467	1487.8822660642606	home	car	
-	-	work	car	
-	-	home		
26670719	1384.8863861609925	home	walk	
-	-	work	walk	
-	-	home		
26670842	1487.8032180464572	home	car	
-	-	work	car	
-	-	home		
26671168	1480.9305351761113	home	car	
-	-	work	car	
-	-	home		
26671440	1236.806564931919	home	car	
-	-	shopping	car	
-	-	home		
26671780	1488.7073122879792	home	car	
-	-	work	car	
-	-	home		
26671821	1482.785530780128	home	car	
-	-	work	car	
-	-	home		
26671916	1234.6471159370487	home	car	
-	-	shopping	car	
-	-	home		
26672203	1233.4893726889416	home	car	
-	-	shopping	car	
-	-	home		
26672350	1039.9125032347492	home	walk	
-	-	shopping	walk	
-	-	home		
26672495	1234.2038371631268	home	car	
-	-	shopping	car	
-	-	home		
26672554	1476.1488755893806	home	bike	
-	-	work	bike	
-	-	home		
26672977	1234.4248138659375	home	car	
-	-	shopping	car	
-	-	home		
26673158	1483.4516247677388	home	car	
-	-	work	car	
-	-	home		
26673202	1468.1440735794588	home	car	
-	-	work	car	
-	-	home		
26673213	1451.308534413036	home	car	
-	-	work	car	
-	-	home		
26673214	1439.199530937334	home	bike	
-	-	work	bike	
-	-	home		
26673215	1486.6878624497845	home	car	
-	-	work	car	
-	-	home		
26674389	1490.4535950002232	home	car	
-	-	education	car	
-	-	home		
26674484	1484.970652774417	home	car	
-	-	work	car	
-	-	home		
26675024	653.0949047581362	home	walk	
-	-	work	walk	
-	-	home		
26675025	1485.0331046145475	home	car	
-	-	work	car	
-	-	home		
26675332	1458.924588601577	home	twoway_vehicle	
-	-	work	twoway_vehicle	
-	-	home		
26675333	750.4547349998381	home	twoway_vehicle	
-	-	work	twoway_vehicle	
-	-	home		
26675424	1211.3834376452528	home	walk	
-	-	work	walk	
-	-	home		
26675735	1481.572139859368	home	car	
-	-	work	car	
-	-	home		
26676193	1471.509486563595	home	car	
-	-	work	car	
-	-	home		
26676195	1484.9186842225795	home	car	
-	-	work	car	
-	-	home		
26676266	958.8081421042383	home	bike	
-	-	work	bike	
-	-	home		
26676268	1452.640563825888	home	car	
-	-	work	car	
-	-	home		
26676473	1394.4554102935326	home	walk	
-	-	work	walk	
-	-	home		
26676967	167.54918648926784	other	car	
-	-	other		
26678175	1474.9388395583128	home	car	
-	-	work	car	
-	-	home		
26678832	1457.3769385947755	home	car	
-	-	work	car	
-	-	home		
26680814	1481.0207933131098	home	car	
-	-	work	car	
-	-	home		
26683236	1495.818243678918	home	car	
-	-	work	car	
-	-	home		
26684278	1288.5732753129819	home	walk	
-	-	work	walk	
-	-	home		
26684405	1367.8916591937068	home	car	
-	-	education	car	
-	-	home		
26684745	743.8895074027905	home	car	
-	-	work	car	
-	-	home		
26684747	1489.2142624171722	home	car	
-	-	work	car	
-	-	home		
26684943	1485.863228172852	home	car	
-	-	work	car	
-	-	home		
26685129	1322.2645829273756	home	bike	
-	-	work	bike	
-	-	home		
26685860	1493.0081748609134	home	car	
-	-	work	car	
-	-	home		
26686619	1487.7501464284503	home	car	
-	-	work	car	
-	-	home		
26688048	1486.208582767786	home	car	
-	-	work	car	
-	-	home		
26689002	1024.8219775728348	home	walk	
-	-	other	walk	
-	-	home		
26689243	1197.2958636880537	home	car	
-	-	other	car	
-	-	home		
26689918	1086.397618317136	home	pt	
-	-	work	pt	
-	-	home		
26690086	951.5107848656808	home	bike	
-	-	work	bike	
-	-	home		
26690439	1483.1570970049181	home	car	
-	-	work	car	
-	-	home		
26690462	1488.8975480063477	home	car	
-	-	work	car	
-	-	home		
26691130	1433.9920401167371	home	twoway_vehicle	
-	-	work	twoway_vehicle	
-	-	home		
26691153	505.0815930861048	home	bike	
-	-	work	bike	
-	-	home		
26691261	1208.4482492552456	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
26691514	1430.894625813413	home	car	
-	-	work	car	
-	-	home		
26691684	1204.1602573241285	home	bike	
-	-	other	bike	
-	-	home		
26691992	1202.7302517317275	home	car	
-	-	other	car	
-	-	home		
26692095	1200.6365059873701	home	car	
-	-	other	car	
-	-	home		
26692345	1201.9939189274733	home	car	
-	-	other	car	
-	-	home		
26692782	1490.0919789678562	home	car	
-	-	work	car	
-	-	home		
26692895	1202.0790875149671	home	car	
-	-	other	car	
-	-	home		
26692928	1186.5301986353638	home	pt	
-	-	other	pt	
-	-	home		
26693123	1202.191072202266	home	car	
-	-	other	car	
-	-	home		
26693570	1194.1245233432503	home	car	
-	-	other	car	
-	-	home		
26693662	1201.0623344095172	home	car	
-	-	other	car	
-	-	home		
26693692	1179.8210007070516	home	car	
-	-	other	car	
-	-	home		
26693914	1199.9848924792188	home	car	
-	-	other	car	
-	-	home		
26694193	1195.1471803934853	home	bike	
-	-	other	bike	
-	-	home		
26694219	1201.3564150515847	home	car	
-	-	other	car	
-	-	home		
26694256	1458.7067059277151	home	car	
-	-	work	car	
-	-	home		
26694595	1202.0637763268558	home	car	
-	-	other	car	
-	-	home		
26695129	1433.1583775166068	home	pt	
-	-	work	pt	
-	-	home		
26695136	1200.793023316773	home	car	
-	-	other	car	
-	-	home		
26695150	1369.1315381708164	home	car	
-	-	work	car	
-	-	home		
26695508	1201.2222516177058	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
26695509	1184.3695032356075	home	car	
-	-	other	car	
-	-	home		
26695510	1201.8600681866117	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
26696062	1455.3572624035723	home	bike	
-	-	work	bike	
-	-	home		
26696063	748.2123209308297	home	car	
-	-	work	car	
-	-	home		
26696085	1206.4548515979702	home	car	
-	-	other	car	
-	-	home		
26696183	1488.9236340524224	home	car	
-	-	work	car	
-	-	home		
26696718	1202.819854785819	home	car	
-	-	other	car	
-	-	home		
26696719	1174.9075114714328	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
26696720	1196.820604987243	home	car	
-	-	other	car	
-	-	home		
26696722	1196.430148959204	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
26697349	1197.4805248906155	home	car	
-	-	other	car	
-	-	home		
26697351	1009.1415283385148	home	walk	
-	-	other	walk	
-	-	home		
26697353	1197.9533122781822	home	car	
-	-	other	car	
-	-	home		
26697580	1386.423446707998	home	bike	
-	-	work	bike	
-	-	home		
26698061	1206.6797865707028	home	walk	
-	-	other	walk	
-	-	home		
26698062	1202.5642335714535	home	walk	
-	-	other	walk	
-	-	home		
26698102	1236.8488606338913	home	car	
-	-	shopping	car	
-	-	home		
26698107	1235.6069427082462	home	car	
-	-	shopping	car	
-	-	home		
26698617	1201.7367330463521	home	car	
-	-	other	car	
-	-	home		
26698911	1486.7850271123293	home	car	
-	-	work	car	
-	-	home		
26699107	1194.8828303848047	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
26699334	1203.9528587093696	home	car	
-	-	other	car	
-	-	home		
26699335	1204.030554545633	home	car	
-	-	other	car	
-	-	home		
26699336	1204.0281088597726	home	car	
-	-	other	car	
-	-	home		
26699595	1200.4324470946312	home	car	
-	-	other	car	
-	-	home		
26700150	167.9909206784017	other	car	
-	-	other		
26700430	1193.2364344014868	home	bike	
-	-	other	bike	
-	-	home		
26700553	1236.5698186429067	home	car	
-	-	shopping	car	
-	-	home		
26700799	1483.0775350007177	home	car	
-	-	work	car	
-	-	home		
26700800	1472.171118757946	home	car	
-	-	work	car	
-	-	home		
26700967	1215.9326475520895	home	pt	
-	-	shopping	pt	
-	-	home		
26701063	1235.1284556905182	home	car	
-	-	shopping	car	
-	-	home		
26701615	1455.4383080193038	home	car	
-	-	work	car	
-	-	home		
26701770	1482.0911497638438	home	car	
-	-	work	car	
-	-	home		
26701834	1238.139271768536	home	car	
-	-	shopping	car	
-	-	home		
26702240	1234.2511908160252	home	car	
-	-	shopping	car	
-	-	home		
26702671	1238.2385427335278	home	car	
-	-	shopping	car	
-	-	home		
26702924	1238.4524102643538	home	car	
-	-	shopping	car	
-	-	home		
26703218	1494.5329247634259	home	car	
-	-	work	car	
-	-	home		
26703657	753.1881678686391	work	car	
-	-	other		
26703693	1234.5387529357035	home	car	
-	-	shopping	car	
-	-	home		
26703805	1488.1011776206974	home	car	
-	-	work	car	
-	-	home		
26703855	1230.6044130181645	home	car	
-	-	shopping	car	
-	-	home		
26703870	1232.338453385045	home	car	
-	-	shopping	car	
-	-	home		
26703968	42.521061040114105	home	walk	
-	-	work	walk	
-	-	home		
26703984	1471.4592990984922	home	car	
-	-	work	car	
-	-	home		
26704034	1470.1736906347246	home	car	
-	-	work	car	
-	-	home		
26704035	1469.5889665363702	home	car	
-	-	work	car	
-	-	home		
26704072	1493.8391651347085	home	car	
-	-	work	car	
-	-	home		
26704155	1491.1781538445205	home	car	
-	-	work	car	
-	-	home		
26704178	1235.6350897500977	home	car	
-	-	shopping	car	
-	-	home		
26704268	1236.4772512516568	home	car	
-	-	shopping	car	
-	-	home		
26704336	1212.4936811443476	home	pt	
-	-	shopping	pt	
-	-	home		
26704410	1463.6653990126422	home	pt	
-	-	work	pt	
-	-	home		
26704469	1491.396239345902	home	car	
-	-	work	car	
-	-	home		
26704842	1237.8037518699412	home	car	
-	-	shopping	car	
-	-	home		
26704843	1235.043078189582	home	car	
-	-	shopping	car	
-	-	home		
26704870	1482.6405829608557	home	car	
-	-	work	car	
-	-	home		
26704899	1233.6518381857843	home	car	
-	-	shopping	car	
-	-	home		
26704956	1038.3738147132735	work	car	
-	-	other		
26704989	1238.1910950800886	home	car	
-	-	shopping	car	
-	-	home		
26704990	1238.2089758625623	home	car	
-	-	shopping	car	
-	-	home		
26705233	1236.6742815936568	home	car	
-	-	shopping	car	
-	-	home		
26705234	1453.6846752671072	home	pt	
-	-	work	pt	
-	-	home		
26705829	1228.596142790805	home	car	
-	-	shopping	car	
-	-	home		
26705884	1482.2222298796887	home	car	
-	-	work	car	
-	-	home		
26705957	1444.6910680299845	home	car	
-	-	work	car	
-	-	home		
26705966	1185.6023710597	home	walk	
-	-	work	walk	
-	-	home		
26705977	1486.1811407633247	home	car	
-	-	work	car	
-	-	home		
26706092	1235.7786721293928	home	car	
-	-	shopping	car	
-	-	home		
26706147	1389.9302729843785	home	car	
-	-	work	car	
-	-	home		
26706163	1224.1793268187093	home	bike	
-	-	shopping	bike	
-	-	home		
26706181	1464.7454107246322	home	car	
-	-	work	car	
-	-	home		
26706640	1391.8236967697087	home	walk	
-	-	work	walk	
-	-	home		
26706705	1394.8094472206276	home	bike	
-	-	work	bike	
-	-	home		
26706790	1161.9270950313785	home	walk	
-	-	shopping	walk	
-	-	home		
26706791	1237.4579887544924	home	car	
-	-	shopping	car	
-	-	home		
26706912	1235.4999725583602	home	car	
-	-	shopping	car	
-	-	home		
26707008	1236.6668558477522	home	car	
-	-	shopping	car	
-	-	home		
26707078	1492.0105250024899	home	car	
-	-	work	car	
-	-	home		
26707097	1216.8650664491718	home	twoway_vehicle	
-	-	work	twoway_vehicle	
-	-	home		
26707179	1238.2475351260025	home	car	
-	-	shopping	car	
-	-	home		
26707180	1236.5666775697175	home	car	
-	-	shopping	car	
-	-	home		
26707181	1237.750723583341	home	car	
-	-	shopping	car	
-	-	home		
26707356	1467.1173803178124	home	car	
-	-	work	car	
-	-	home		
26707668	1235.9494516022687	home	car	
-	-	shopping	car	
-	-	home		
26707717	960.1409675936341	work	car	
-	-	other		
26707718	1011.5345403749492	work	car	
-	-	other		
26707785	1039.5089189306175	work	car	
-	-	other		
26707830	1470.8275726935583	home	car	
-	-	work	car	
-	-	home		
26708048	1239.006472856685	home	car	
-	-	shopping	car	
-	-	home		
26708049	1239.0470128241825	home	car	
-	-	shopping	car	
-	-	home		
26708136	1215.0598029009848	home	pt	
-	-	shopping	pt	
-	-	home		
26708191	1498.2815261702845	home	car	
-	-	work	car	
-	-	home		
26708411	1039.0315466506627	work	car	
-	-	other		
26708512	-818.9688850570158	home	walk	
-	-	work		
26708522	1445.627854967954	home	car	
-	-	work	car	
-	-	home		
26708674	1486.754930764354	home	car	
-	-	work	car	
-	-	home		
26708723	1482.5669006358212	home	pt	
-	-	work	pt	
-	-	home		
26709014	1234.177072590301	home	car	
-	-	shopping	car	
-	-	home		
26709058	1497.7221869947791	home	car	
-	-	work	car	
-	-	home		
26709109	1237.740382305531	home	car	
-	-	shopping	car	
-	-	home		
26709226	1474.3927579624176	home	car	
-	-	work	car	
-	-	home		
26709425	743.5863593462144	home	car	
-	-	work	car	
-	-	home		
26709636	1476.0059996948787	home	car	
-	-	work	car	
-	-	home		
26709678	1482.6425242282478	home	car	
-	-	work	car	
-	-	home		
26709854	1236.6090247967923	home	car	
-	-	shopping	car	
-	-	home		
26710107	1232.1484050605459	home	car	
-	-	shopping	car	
-	-	home		
26710150	1231.0514993903778	home	car	
-	-	shopping	car	
-	-	home		
26710172	1021.5751293353501	work	car	
-	-	other		
26710173	924.7281981017653	work	car	
-	-	other		
26710268	1178.5241264405079	home	walk	
-	-	work	walk	
-	-	home		
26710753	1405.2426646071808	home	car	
-	-	work	car	
-	-	home		
26710754	1452.0469787559894	home	car	
-	-	work	car	
-	-	home		
26710845	1369.3544063362792	home	walk	
-	-	work	walk	
-	-	home		
26711141	1475.260046324032	home	car	
-	-	work	car	
-	-	home		
26711160	777.1285749835918	work	car	
-	-	other		
26711161	1017.278112107488	work	car	
-	-	other		
26711192	1235.3561240156982	home	car	
-	-	shopping	car	
-	-	home		
26711193	1238.5701539446495	home	car	
-	-	shopping	car	
-	-	home		
26711230	1196.8898297325063	home	bike	
-	-	shopping	bike	
-	-	home		
26711231	1236.8184513484389	home	car	
-	-	shopping	car	
-	-	home		
26711496	1234.6351934315833	home	car	
-	-	shopping	car	
-	-	home		
26711598	1231.840722165876	home	car	
-	-	shopping	car	
-	-	home		
26711621	1498.0513715587986	home	car	
-	-	work	car	
-	-	home		
26711684	1476.6166597728738	home	car	
-	-	work	car	
-	-	home		
26711746	1491.752357387535	home	car	
-	-	work	car	
-	-	home		
26711887	1233.7960739997293	home	car	
-	-	shopping	car	
-	-	home		
26711888	1235.2763152811692	home	car	
-	-	shopping	car	
-	-	home		
26712052	1226.3812047758495	home	pt	
-	-	shopping	pt	
-	-	home		
26712087	1489.1001359400832	home	car	
-	-	work	car	
-	-	home		
26712207	1369.7575859519877	home	bike	
-	-	work	bike	
-	-	home		
26712217	1232.7071550835342	home	car	
-	-	shopping	car	
-	-	home		
26712534	1239.8670450485733	home	car	
-	-	shopping	car	
-	-	home		
26712571	1472.5795658866741	home	car	
-	-	work	car	
-	-	home		
26712590	1458.7087041507102	home	twoway_vehicle	
-	-	work	twoway_vehicle	
-	-	home		
26712591	1480.76105394873	home	car	
-	-	work	car	
-	-	home		
26712757	1486.1780398731817	home	car	
-	-	work	car	
-	-	home		
26712913	1023.1817014240365	work	car	
-	-	other		
26713250	1008.3806340191724	work	car	
-	-	other		
26713512	1464.1750050863734	home	car	
-	-	work	car	
-	-	home		
26713531	1489.9595409818403	home	car	
-	-	work	car	
-	-	home		
26713711	1496.330230330594	home	car	
-	-	work	car	
-	-	home		
26713806	1181.532701802782	home	car	
-	-	other	car	
-	-	home		
26713807	1193.698560595838	home	car	
-	-	other	car	
-	-	home		
26713810	979.006183292789	home	walk	
-	-	other	walk	
-	-	home		
26714140	1487.894934137641	home	car	
-	-	work	car	
-	-	home		
26714237	1460.0974712605725	home	pt	
-	-	work	pt	
-	-	home		
26714416	1198.4379793114094	home	car	
-	-	other	car	
-	-	home		
26714572	1437.0045781189267	home	car	
-	-	work	car	
-	-	home		
26714583	935.6529698080219	work	car	
-	-	other		
26714769	988.4350395487565	work	car	
-	-	other		
26714836	1189.1594200779314	home	pt	
-	-	other	pt	
-	-	home		
26714905	1203.0741349118373	home	car	
-	-	other	car	
-	-	home		
26715020	1496.6633436158477	home	car	
-	-	education	car	
-	-	home		
26715039	1187.1260718411602	home	bike	
-	-	other	bike	
-	-	home		
26715744	1477.3653078918405	home	car	
-	-	work	car	
-	-	home		
26715826	1461.2738470652196	home	walk	
-	-	education	walk	
-	-	home		
26715835	1182.4780884650593	home	walk	
-	-	other	walk	
-	-	home		
26715946	1200.2867775144975	home	car	
-	-	other	car	
-	-	home		
26716014	1199.1617886480585	home	car	
-	-	other	car	
-	-	home		
26716067	1498.6111483482011	home	car	
-	-	work	car	
-	-	home		
26716146	1275.8463058522816	home	walk	
-	-	work	walk	
-	-	home		
26716215	1203.6879581891028	home	car	
-	-	other	car	
-	-	home		
26716368	1204.7578706472143	home	car	
-	-	other	car	
-	-	home		
26716528	1204.3059743115991	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
26716642	1474.3936530107992	home	car	
-	-	work	car	
-	-	home		
26717016	1463.6642587598624	home	car	
-	-	work	car	
-	-	home		
26717208	1392.9697230606	home	car	
-	-	work	car	
-	-	home		
26717223	1488.3133115836197	home	car	
-	-	work	car	
-	-	home		
26717688	1176.3771983519243	home	car	
-	-	other	car	
-	-	home		
