ID	score	actType	legMode
-	-	home		
26871562	1211.8679268324354	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
26880919	1202.7809185549509	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
26884573	1239.4118625561962	home	twoway_vehicle	
-	-	shopping	twoway_vehicle	
-	-	home		
26888194	1239.107719797338	home	twoway_vehicle	
-	-	shopping	twoway_vehicle	
-	-	home		
26889733	1203.7144764273214	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
26903435	1496.6116463625492	home	twoway_vehicle	
-	-	work	twoway_vehicle	
-	-	home		
26905504	1222.2677872106576	home	twoway_vehicle	
-	-	shopping	twoway_vehicle	
-	-	home		
26914028	1226.7299230744704	home	twoway_vehicle	
-	-	shopping	twoway_vehicle	
-	-	home		
26914128	1206.099254332405	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
26917884	1132.3730837419444	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
26918639	1134.0995401894802	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
26918640	1207.6470913251615	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
26922780	1205.7657544296426	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
26923421	345.37626178052824	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
26930696	1236.4431828673614	home	twoway_vehicle	
-	-	shopping	twoway_vehicle	
-	-	home		
26933106	1208.93680764181	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
26936899	1188.5353666788722	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
26941387	1424.0694905173368	home	twoway_vehicle	
-	-	work	twoway_vehicle	
-	-	home		
26944055	1450.0522537608877	home	twoway_vehicle	
-	-	work	twoway_vehicle	
-	-	home		
26951903	1201.726165068243	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
26956602	1203.288274804055	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
26964562	1195.5888483926358	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
26973124	1202.7032177175306	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
26985909	1236.9768186789747	home	twoway_vehicle	
-	-	shopping	twoway_vehicle	
-	-	home		
26992808	1200.8660913502804	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
26996423	1202.658898466632	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
27000399	1202.9908824416689	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
27003114	1128.7573655882352	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
27005815	1198.0665795855864	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
27006342	1199.4014012356809	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
27010839	1205.9130136147357	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
27014091	1135.1646436039298	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
27014400	1201.6233130018916	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
27021081	1170.8738277782452	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
27023146	1113.3123587300017	home	twoway_vehicle	
-	-	shopping	twoway_vehicle	
-	-	home		
27030498	1304.8318368079733	home	twoway_vehicle	
-	-	education	twoway_vehicle	
-	-	home		
27033556	1230.270186321361	home	twoway_vehicle	
-	-	shopping	twoway_vehicle	
-	-	home		
27038380	1202.3624516070695	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
27050544	1138.1181398245133	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
27051499	1201.7555388741976	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
27056719	1234.0498018331232	home	twoway_vehicle	
-	-	shopping	twoway_vehicle	
-	-	home		
27056720	1232.7122524868116	home	twoway_vehicle	
-	-	shopping	twoway_vehicle	
-	-	home		
27071639	1236.7257708665877	home	twoway_vehicle	
-	-	shopping	twoway_vehicle	
-	-	home		
27072893	1433.3299542041786	home	twoway_vehicle	
-	-	work	twoway_vehicle	
-	-	home		
27073240	1236.089103003503	home	twoway_vehicle	
-	-	shopping	twoway_vehicle	
-	-	home		
27078343	1211.4234309287667	home	car	
-	-	other	twoway_vehicle	
-	-	home		
27092681	1203.8456370988163	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
27098904	1238.441766098891	home	twoway_vehicle	
-	-	shopping	twoway_vehicle	
-	-	home		
27102936	1206.305353376711	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
27104043	1200.3943084437271	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
27117043	1204.6512354683396	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
27117050	1202.8769906249802	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
27119973	1169.0851716883308	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
27129189	1204.0126957311934	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
27129519	1133.709573226837	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
27138138	1205.7564950702765	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
27138597	1237.0543155914302	home	twoway_vehicle	
-	-	shopping	twoway_vehicle	
-	-	home		
27164892	1194.2199907158988	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
27166064	1203.9030016488703	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
27176351	1228.346189685375	home	twoway_vehicle	
-	-	shopping	twoway_vehicle	
-	-	home		
27186333	1237.7712401761546	home	twoway_vehicle	
-	-	shopping	twoway_vehicle	
-	-	home		
27206557	1188.294966472965	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
27210723	1126.3823456475461	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
27210770	1222.6188091707763	home	twoway_vehicle	
-	-	shopping	twoway_vehicle	
-	-	home		
27217556	1204.593658653691	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
27239398	1237.8439867082182	home	twoway_vehicle	
-	-	shopping	twoway_vehicle	
-	-	home		
27241425	1232.2830995739246	home	twoway_vehicle	
-	-	shopping	twoway_vehicle	
-	-	home		
27248587	1197.8324433307685	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
27255739	1236.5836321423344	home	twoway_vehicle	
-	-	shopping	twoway_vehicle	
-	-	home		
27258130	1205.5119741812762	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
27260533	1200.9215663538882	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
27264705	1132.8046719441297	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
27288123	459.89634973780016	home	twoway_vehicle	
-	-	shopping	twoway_vehicle	
-	-	home		
27295278	1201.4767654208702	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
27305231	1235.764522432494	home	twoway_vehicle	
-	-	shopping	twoway_vehicle	
-	-	home		
27308508	1202.215263355374	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
27315081	1188.4436032966025	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
27317964	1206.0221115570507	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
27318751	1203.3730325631113	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
27329469	1209.5229468057273	home	twoway_vehicle	
-	-	shopping	twoway_vehicle	
-	-	home		
27332411	1234.2913844173686	home	twoway_vehicle	
-	-	shopping	twoway_vehicle	
-	-	home		
27340041	1001.9298088141892	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
27349417	1203.858068474309	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
27370858	1235.2379614744195	home	twoway_vehicle	
-	-	shopping	twoway_vehicle	
-	-	home		
27376986	1195.560066916869	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
27379595	1209.585928007888	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
27382061	1232.4638379412474	home	twoway_vehicle	
-	-	shopping	twoway_vehicle	
-	-	home		
27397893	1202.6547531321648	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
27397896	1202.4438974880545	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
27401241	1136.2854553030281	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
27403032	1360.451517341346	home	twoway_vehicle	
-	-	work	twoway_vehicle	
-	-	home		
27414442	1233.0418249274871	home	twoway_vehicle	
-	-	shopping	twoway_vehicle	
-	-	home		
27415808	-768.0
home	twoway_vehicle	
-	-	shopping	twoway_vehicle	
-	-	home		
27418930	1206.6365650366808	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
27445065	1227.2604511141462	home	twoway_vehicle	
-	-	shopping	twoway_vehicle	
-	-	home		
27445225	1355.5166011559782	home	twoway_vehicle	
-	-	work	twoway_vehicle	
-	-	home		
27452087	1174.8182443840035	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
27454232	1132.2888818482713	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
27467290	1196.841585538161	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
27468418	1203.8474058152658	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
27468661	1197.7718095558582	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
27474645	1202.6879815806928	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
27474646	1199.4358331839578	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
27482412	1237.8613703010835	home	twoway_vehicle	
-	-	shopping	twoway_vehicle	
-	-	home		
27485246	1235.1785945727702	home	twoway_vehicle	
-	-	shopping	twoway_vehicle	
-	-	home		
27493290	1207.5126579170262	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
27494072	1199.6075281082044	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
27495069	1199.6097144863481	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
27502283	1201.1944868603887	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
27509097	1174.5120818322932	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
27513012	1200.1826388309973	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
27514106	1205.4668663301252	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
27518969	1199.3601661048388	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
27559392	1202.7991123177835	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
27564566	1305.1372799548692	home	twoway_vehicle	
-	-	work	twoway_vehicle	
-	-	home		
27578650	1203.7103097604893	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
27579935	1204.5365818127766	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
27581443	1196.0404172057938	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
27581444	1190.313944183296	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
27581445	1202.9910805141112	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
27591662	1185.2040602126795	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
27600628	1232.112962089242	home	twoway_vehicle	
-	-	shopping	twoway_vehicle	
-	-	home		
27601862	1234.3120577394395	home	twoway_vehicle	
-	-	shopping	twoway_vehicle	
-	-	home		
27609177	1201.9305475182696	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
27619637	1207.828998097009	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
27619640	1201.6141948612765	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
27633340	1205.6383438843927	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
27641061	1429.270103430989	home	twoway_vehicle	
-	-	work	twoway_vehicle	
-	-	home		
27657341	1205.5715713310665	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
27669894	1145.9373917567038	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
27678044	1200.8919004510963	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
27694923	1191.6767877412697	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
27695237	1208.571399634249	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
27695324	1200.8517985085703	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
27704722	1236.5130874671622	home	twoway_vehicle	
-	-	shopping	twoway_vehicle	
-	-	home		
27706330	1206.414805834704	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
27711422	1201.58241701864	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
27711424	1200.4772530238242	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
27714140	1201.82969307113	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
27714263	1204.6975459984678	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
27714502	1203.650585392396	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
27714503	916.3783175099202	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
27714563	1160.1916756831183	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
27723097	1202.2236758632203	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
27723099	1203.7511840293487	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
27723100	1200.2081932277633	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
27723101	1109.2754733091324	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
27724934	1447.9718441063922	home	twoway_vehicle	
-	-	work	twoway_vehicle	
-	-	home		
27726435	1198.3504074838588	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
27745497	1206.670191592599	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
27750518	1173.8309640956506	home	twoway_vehicle	
-	-	shopping	twoway_vehicle	
-	-	home		
27751844	1202.3773362210218	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
27753936	-768.0
home	twoway_vehicle	
-	-	shopping	twoway_vehicle	
-	-	home		
27760840	-768.0
home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
27764486	1197.461805487929	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
27775933	1197.3028490651031	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
27796219	1236.3354756831945	home	twoway_vehicle	
-	-	shopping	twoway_vehicle	
-	-	home		
27803022	1231.6823593977447	home	twoway_vehicle	
-	-	shopping	twoway_vehicle	
-	-	home		
27809420	1234.2565664933677	home	twoway_vehicle	
-	-	shopping	twoway_vehicle	
-	-	home		
27812228	1202.9377691291386	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
27837361	1203.8106771717455	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
27840954	1199.9409171700122	home	twoway_vehicle	
-	-	shopping	twoway_vehicle	
-	-	home		
27858928	1451.3474963642668	home	twoway_vehicle	
-	-	work	twoway_vehicle	
-	-	home		
27859526	751.5313474439539	home	twoway_vehicle	
-	-	work	twoway_vehicle	
-	-	home		
27875548	1200.9325470131193	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
27878009	1198.0048078472912	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
27878178	1194.793496973406	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
27878180	1127.955490095022	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
27880711	1200.893406541354	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
27884882	1097.5293739252693	home	twoway_vehicle	
-	-	shopping	twoway_vehicle	
-	-	home		
27889513	1240.3610717030094	home	twoway_vehicle	
-	-	shopping	twoway_vehicle	
-	-	home		
27899806	1200.4783089080715	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
27903046	1336.672457754304	home	twoway_vehicle	
-	-	education	twoway_vehicle	
-	-	home		
27911786	1382.906857138776	home	twoway_vehicle	
-	-	work	twoway_vehicle	
-	-	home		
27935590	1238.1158474042434	home	twoway_vehicle	
-	-	shopping	twoway_vehicle	
-	-	home		
27937051	1235.1214413692792	home	twoway_vehicle	
-	-	shopping	twoway_vehicle	
-	-	home		
27937195	1191.5920109608232	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
27941778	1118.400331980852	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
27941963	1191.9263870939917	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
27946037	1237.5628100256067	home	twoway_vehicle	
-	-	shopping	twoway_vehicle	
-	-	home		
27954718	1237.4162473726985	home	twoway_vehicle	
-	-	shopping	twoway_vehicle	
-	-	home		
27979046	1201.7806222449503	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
27981722	1200.1647355807675	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
27982110	1195.0270171820628	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
27999082	1200.6176100628047	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
28003750	1186.8875453776523	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
28005764	1215.866416253518	home	twoway_vehicle	
-	-	shopping	twoway_vehicle	
-	-	home		
28008802	1200.9076337274294	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
28017731	1203.414577799585	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
28021585	-768.0
home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
28021586	1201.5160378545368	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
28021587	1200.9840962150329	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
28021892	1197.0827248154314	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
28021956	1195.6793924160884	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
28031309	749.1818332872991	home	twoway_vehicle	
-	-	work	twoway_vehicle	
-	-	home		
28045874	1130.7017408380646	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
28046488	1204.202487861331	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
28049067	1132.8860799981846	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
28053567	1202.1631146764862	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
28053912	1201.3484104681795	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
28057804	1167.984890512394	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
28067989	1199.280707477465	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
28068296	1194.0790703787104	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
28077377	1236.0574557892846	home	twoway_vehicle	
-	-	shopping	twoway_vehicle	
-	-	home		
28111597	1221.162031802312	home	pt	
-	-	shopping	twoway_vehicle	
-	-	home		
28112554	1210.6510251895838	home	twoway_vehicle	
-	-	shopping	twoway_vehicle	
-	-	home		
28114293	1351.5928113935588	home	twoway_vehicle	
-	-	education	twoway_vehicle	
-	-	home		
28121111	1196.511706600835	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
28122562	1236.6213952136754	home	twoway_vehicle	
-	-	shopping	twoway_vehicle	
-	-	home		
28151382	1128.955296759676	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
28151723	1202.57650159882	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
28154651	1203.6112507324026	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
28154652	1191.5493101173859	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
28161672	1206.2585919577275	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
28168860	1204.449859849759	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
28176452	1204.4014664394776	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
28176454	1206.7053753021514	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
28176764	1178.9141833994522	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
28216613	1191.3037966637798	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
28286168	1204.2390739547113	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
28294756	1198.2136142490042	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
28301823	1202.6046584934434	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
28304075	1203.6374006697256	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
28338904	1206.892781596766	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
28342043	1205.8001959622884	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
28344632	1212.147035110966	home	twoway_vehicle	
-	-	shopping	twoway_vehicle	
-	-	home		
28352417	1203.077965138474	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
28376733	1188.0753425728703	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
28415797	1202.7451454515674	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
28416528	1423.4041882145223	home	twoway_vehicle	
-	-	work	twoway_vehicle	
-	-	home		
28439751	1476.7514835142913	home	twoway_vehicle	
-	-	work	twoway_vehicle	
-	-	home		
28471169	1203.2343510947276	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
28471172	1203.3077163736677	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
28479717	1204.4482453621608	home	twoway_vehicle	
