time	time	departures_all	arrivals_all	stuck_all	en-route_all	departures_access_walk_tw	arrivals_access_walk_tw	stuck_access_walk_tw	en-route_access_walk_tw	departures_bike	arrivals_bike	stuck_bike	en-route_bike	departures_car	arrivals_car	stuck_car	en-route_car	departures_egress_walk_tw	arrivals_egress_walk_tw	stuck_egress_walk_tw	en-route_egress_walk_tw	departures_pt	arrivals_pt	stuck_pt	en-route_pt	departures_twoway_vehicle	arrivals_twoway_vehicle	stuck_twoway_vehicle	en-route_twoway_vehicle	departures_walk	arrivals_walk	stuck_walk	en-route_walk
00:00:00	0	6	1	0	5	2	1	0	1	0	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
00:05:00	300	2	1	0	6	0	1	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0
00:10:00	600	2	5	0	3	0	0	0	0	0	0	0	0	2	4	0	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
00:15:00	900	0	2	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
00:20:00	1200	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
00:25:00	1500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
00:30:00	1800	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
00:35:00	2100	1	1	0	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
00:40:00	2400	2	1	0	2	0	0	0	0	0	0	0	0	2	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
00:45:00	2700	1	0	0	3	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
00:50:00	3000	0	2	0	1	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
00:55:00	3300	3	1	0	3	0	0	0	0	0	0	0	0	3	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
01:00:00	3600	2	2	0	3	0	0	0	0	0	0	0	0	1	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
01:05:00	3900	0	1	0	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
01:10:00	4200	2	0	0	4	1	0	0	1	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
01:15:00	4500	3	0	0	7	0	0	0	1	0	0	0	0	3	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
01:20:00	4800	2	2	0	7	0	1	0	0	0	0	0	0	1	1	0	5	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1
01:25:00	5100	0	1	0	6	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
01:30:00	5400	2	4	0	4	0	0	0	0	0	0	0	0	1	4	0	1	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	1
01:35:00	5700	2	3	0	3	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	2	0	0	0	0	0	1
01:40:00	6000	4	2	0	5	0	1	0	0	0	0	0	0	3	0	0	3	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1
01:45:00	6300	4	2	0	7	1	0	0	1	0	0	0	0	2	2	0	3	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2
01:50:00	6600	1	2	0	6	0	1	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	2
01:55:00	6900	5	0	0	11	0	0	0	0	0	0	0	0	5	0	0	7	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2
02:00:00	7200	4	3	0	12	0	0	0	0	0	0	0	0	4	2	0	9	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	2
02:05:00	7500	3	2	0	13	0	0	0	0	0	0	0	0	3	1	0	11	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2
02:10:00	7800	3	4	0	12	0	0	0	0	0	0	0	0	3	4	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
02:15:00	8100	4	6	0	10	2	0	0	2	0	0	0	0	1	6	0	5	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	2
02:20:00	8400	5	5	0	10	0	2	0	0	0	0	0	0	3	3	0	5	0	0	0	0	0	0	0	1	2	0	0	2	0	0	0	2
02:25:00	8700	4	2	0	12	0	0	0	0	0	0	0	0	3	1	0	7	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	3
02:30:00	9000	3	2	0	13	0	0	0	0	0	0	0	0	3	1	0	9	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	3
02:35:00	9300	4	2	0	15	1	0	0	1	0	0	0	0	2	2	0	9	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	4
02:40:00	9600	8	2	0	21	2	1	0	2	0	0	0	0	4	1	0	12	0	0	0	0	1	0	0	2	1	0	0	1	0	0	0	4
02:45:00	9900	8	8	0	21	0	1	0	1	0	0	0	0	5	6	0	11	0	0	0	0	1	1	0	2	1	0	0	2	1	0	0	5
02:50:00	10200	6	1	0	26	0	0	0	1	0	0	0	0	6	0	0	17	0	0	0	0	0	0	0	2	0	1	0	1	0	0	0	5
02:55:00	10500	5	5	0	26	0	1	0	0	0	0	0	0	4	3	0	18	0	0	0	0	0	0	0	2	1	1	0	1	0	0	0	5
03:00:00	10800	7	4	0	29	3	0	0	3	0	0	0	0	4	3	0	19	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	5
03:05:00	11100	8	6	0	31	2	1	0	4	0	0	0	0	5	5	0	19	0	0	0	0	0	0	0	2	1	0	0	1	0	0	0	5
03:10:00	11400	10	11	0	30	2	4	0	2	0	0	0	0	3	4	0	18	0	0	0	0	1	1	0	2	4	1	0	4	0	1	0	4
03:15:00	11700	12	9	0	33	3	3	0	2	0	0	0	0	6	5	0	19	0	0	0	0	0	0	0	2	3	1	0	6	0	0	0	4
03:20:00	12000	15	8	0	40	1	2	0	1	0	0	0	0	12	4	0	27	0	0	0	0	0	0	0	2	2	2	0	6	0	0	0	4
03:25:00	12300	11	9	0	42	1	0	0	2	1	0	0	1	7	6	0	28	0	0	0	0	1	1	0	2	0	2	0	4	1	0	0	5
03:30:00	12600	11	12	0	41	0	2	0	0	1	0	0	2	7	7	0	28	0	0	0	0	1	0	0	3	2	3	0	3	0	0	0	5
03:35:00	12900	15	7	0	49	0	0	0	0	1	0	0	3	13	7	0	34	0	0	0	0	1	0	0	4	0	0	0	3	0	0	0	5
03:40:00	13200	12	8	0	53	1	0	0	1	1	0	0	4	8	6	0	36	0	0	0	0	2	0	0	6	0	1	0	2	0	1	0	4
03:45:00	13500	11	14	0	50	1	2	0	0	0	0	0	4	7	12	0	31	0	0	0	0	0	0	0	6	2	0	0	4	1	0	0	5
03:50:00	13800	13	12	0	51	1	0	0	1	0	0	0	4	11	10	0	32	0	0	0	0	1	2	0	5	0	0	0	4	0	0	0	5
