ID	score	actType	legMode
-	-	work	car	
-	-	home		
26617365	1444.8645493786921	home	car	
-	-	work	car	
-	-	home		
26617773	1206.1317034708068	home	car	
-	-	other	car	
-	-	home		
26625082	1394.2643709375827	home	walk	
-	-	work	walk	
-	-	home		
26627499	965.5899904816707	work	car	
-	-	other		
26627629	980.7609852055516	work	car	
-	-	other		
26627776	1470.375876611645	home	car	
-	-	work	car	
-	-	home		
26628231	1348.9140539827124	home	car	
-	-	work	car	
-	-	home		
26628408	1481.1713894350105	home	car	
-	-	work	car	
-	-	home		
26628452	1499.3732914581828	home	car	
-	-	work	car	
-	-	home		
26628524	1403.9139439051296	home	twoway_vehicle	
-	-	work	twoway_vehicle	
-	-	home		
26628525	1487.0555365609616	home	car	
-	-	work	car	
-	-	home		
26628526	1492.5243541228356	home	car	
-	-	work	car	
-	-	home		
26628527	1479.347807887332	home	car	
-	-	work	car	
-	-	home		
26628528	1492.5238308959547	home	car	
-	-	work	car	
-	-	home		
26628529	1438.960188063166	home	bike	
-	-	work	bike	
-	-	home		
26628530	1487.1256469309758	home	car	
-	-	work	car	
-	-	home		
26629090	1496.3542325691437	home	car	
-	-	work	car	
-	-	home		
26629297	1328.4200239400238	home	walk	
-	-	work	walk	
-	-	home		
26629407	745.1419570435834	home	car	
-	-	work	car	
-	-	home		
26629429	1488.7074474793624	home	car	
-	-	work	car	
-	-	home		
26629777	1486.5838772134427	home	car	
-	-	work	car	
-	-	home		
26629847	1425.0290464127906	home	car	
-	-	work	car	
-	-	home		
26629976	1475.3733012082203	home	car	
-	-	work	car	
-	-	home		
26630077	1476.3404174621062	home	car	
-	-	work	car	
-	-	home		
26630169	985.3823643656168	work	car	
-	-	other		
26630204	1488.0242628375008	home	car	
-	-	work	car	
-	-	home		
26630805	1487.6799539406647	home	car	
-	-	work	car	
-	-	home		
26630887	1465.5705198701337	home	car	
-	-	work	car	
-	-	home		
26630924	1484.5371558801296	home	car	
-	-	work	car	
-	-	home		
26631534	1484.8770849006896	home	car	
-	-	work	car	
-	-	home		
26631546	1489.5682233179446	home	car	
-	-	work	car	
-	-	home		
26631636	1488.0215242773736	home	car	
-	-	work	car	
-	-	home		
26631687	945.1850543612289	work	car	
-	-	other		
26655170	1408.7802305394966	home	walk	
-	-	work	walk	
-	-	home		
26656004	168.6458671586382	other	car	
-	-	other		
26656018	1459.7812794603992	home	walk	
-	-	work	walk	
-	-	home		
26657300	1205.0747820081046	home	car	
-	-	other	car	
-	-	home		
26657329	1208.7938790809903	home	car	
-	-	work	car	
-	-	home		
26657395	1198.654576927695	home	car	
-	-	other	car	
-	-	home		
26658133	1476.1416005530668	home	car	
-	-	work	car	
-	-	home		
26658417	1431.0083762057066	home	twoway_vehicle	
-	-	work	twoway_vehicle	
-	-	home		
26658984	1482.7890732472786	home	car	
-	-	work	car	
-	-	home		
26658985	579.4306321557152	home	walk	
-	-	work	walk	
-	-	home		
26659222	167.89968809969594	other	car	
-	-	other		
26659511	168.8198875858617	other	car	
-	-	other		
26661122	1493.0583265799319	home	car	
-	-	work	car	
-	-	home		
26661123	1473.1509352596152	home	car	
-	-	work	car	
-	-	home		
26661130	1368.007663274368	home	bike	
-	-	work	bike	
-	-	home		
26661131	1469.3281256939579	home	car	
-	-	work	car	
-	-	home		
26661286	1496.0444481833172	home	car	
-	-	work	car	
-	-	home		
26662342	1490.3907583467333	home	car	
-	-	work	car	
-	-	home		
26662638	1231.3353353437508	home	car	
-	-	shopping	car	
-	-	home		
26662765	1427.0597161926667	home	car	
-	-	work	car	
-	-	home		
26663755	1457.60475287591	home	bike	
-	-	work	bike	
-	-	home		
26664038	1370.4422168023534	home	bike	
-	-	work	bike	
-	-	home		
26664039	1471.5859969935925	home	car	
-	-	work	car	
-	-	home		
26664406	1480.7085065658289	home	bike	
-	-	work	bike	
-	-	home		
26664997	1475.2678962462219	home	car	
-	-	work	car	
-	-	home		
26665024	1493.4037835664712	home	car	
-	-	work	car	
-	-	home		
26665193	1490.5909918296832	home	car	
-	-	work	car	
-	-	home		
26665223	1237.671512901636	home	car	
-	-	shopping	car	
-	-	home		
26665224	1237.426498641632	home	car	
-	-	shopping	car	
-	-	home		
26665307	1482.5467824218226	home	car	
-	-	work	car	
-	-	home		
26665837	1488.522305050342	home	car	
-	-	work	car	
-	-	home		
26666717	1495.7358563957312	home	car	
-	-	work	car	
-	-	home		
26666739	734.7078067899622	home	car	
-	-	work	car	
-	-	home		
26666989	1494.3184526489686	home	car	
-	-	work	car	
-	-	home		
26667176	1480.2657999884584	home	car	
-	-	work	car	
-	-	home		
26667177	1477.0988751849352	home	car	
-	-	work	car	
-	-	home		
26667294	1470.549735596974	home	car	
-	-	work	car	
-	-	home		
26667562	1485.546626532818	home	car	
-	-	work	car	
-	-	home		
26667655	1479.1266713786072	home	car	
-	-	work	car	
-	-	home		
26668374	1477.202193428157	home	car	
-	-	work	car	
-	-	home		
26668456	1472.7852680979956	home	car	
-	-	work	car	
-	-	home		
26669083	1483.3028870917574	home	car	
-	-	work	car	
-	-	home		
26669160	1487.9917207720248	home	car	
-	-	work	car	
-	-	home		
26669521	1469.7290009906937	home	car	
-	-	work	car	
-	-	home		
26669522	1470.3914107417008	home	car	
-	-	work	car	
-	-	home		
26669848	1040.6303222816894	work	car	
-	-	other		
26669895	1491.8524133164437	home	car	
-	-	work	car	
-	-	home		
26669896	1480.3531698240486	home	car	
-	-	work	car	
-	-	home		
26670465	1491.1323068499591	home	car	
-	-	work	car	
-	-	home		
26670467	1487.8948768846308	home	car	
-	-	work	car	
-	-	home		
26670719	1492.6353146609924	home	car	
-	-	work	car	
-	-	home		
26670842	1487.7221300902668	home	car	
-	-	work	car	
-	-	home		
26671168	1480.2013271614242	home	car	
-	-	work	car	
-	-	home		
26671440	1236.8208250271255	home	car	
-	-	shopping	car	
-	-	home		
26671780	1488.7071874296914	home	car	
-	-	work	car	
-	-	home		
26671821	1487.8391041369293	home	car	
-	-	work	car	
-	-	home		
26671916	1234.8163472552765	home	car	
-	-	shopping	car	
-	-	home		
26672203	1074.205493973388	home	walk	
-	-	shopping	walk	
-	-	home		
26672350	1231.6928021730591	home	car	
-	-	shopping	car	
-	-	home		
26672495	1198.1113919059433	home	bike	
-	-	shopping	bike	
-	-	home		
26672554	1495.4324300891874	home	car	
-	-	work	car	
-	-	home		
26672977	1235.254216038619	home	car	
-	-	shopping	car	
-	-	home		
26673158	1483.1892388434874	home	car	
-	-	work	car	
-	-	home		
26673202	1468.1462602510912	home	car	
-	-	work	car	
-	-	home		
26673213	1428.6210474692623	home	car	
-	-	work	car	
-	-	home		
26673214	1454.2718057349387	home	car	
-	-	work	car	
-	-	home		
26673215	1486.689615167442	home	car	
-	-	work	car	
-	-	home		
26674389	1474.1887226506108	home	bike	
-	-	education	bike	
-	-	home		
26674484	1484.9627693797675	home	car	
-	-	work	car	
-	-	home		
26675024	744.8310575655295	home	car	
-	-	work	car	
-	-	home		
26675025	1143.054125897531	home	walk	
-	-	work	walk	
-	-	home		
26675332	1430.7845986513526	home	car	
-	-	work	car	
-	-	home		
26675333	745.5917486240529	home	car	
-	-	work	car	
-	-	home		
26675424	1484.9110571034603	home	car	
-	-	work	car	
-	-	home		
26675735	1482.8381082504504	home	car	
-	-	work	car	
-	-	home		
26676193	1471.5197310604083	home	car	
-	-	work	car	
-	-	home		
26676195	1484.8638495705545	home	car	
-	-	work	car	
-	-	home		
26676266	1155.2774665781758	home	car	
-	-	work	car	
-	-	home		
26676268	1452.6434714490056	home	car	
-	-	work	car	
-	-	home		
26676473	1491.4207776653907	home	car	
-	-	work	car	
-	-	home		
26676967	167.54918648926784	other	car	
-	-	other		
26678175	1474.9384434378576	home	car	
-	-	work	car	
-	-	home		
26678832	1477.5603680122147	home	car	
-	-	work	car	
-	-	home		
26680814	1478.5811443251825	home	car	
-	-	work	car	
-	-	home		
26683236	1495.82186622426	home	car	
-	-	work	car	
-	-	home		
26684278	1488.2609444823145	home	car	
-	-	work	car	
-	-	home		
26684405	1373.177371995687	home	car	
-	-	education	car	
-	-	home		
26684745	743.8895074027905	home	car	
-	-	work	car	
-	-	home		
26684747	1487.4052158735606	home	car	
-	-	work	car	
-	-	home		
26684943	1485.3667835958095	home	car	
-	-	work	car	
-	-	home		
26685129	1390.8138663796997	home	bike	
-	-	work	bike	
-	-	home		
26685860	1469.2166723213138	home	bike	
-	-	work	bike	
-	-	home		
26686619	1487.7409222317708	home	car	
-	-	work	car	
-	-	home		
26688048	1446.927240004519	home	car	
-	-	work	car	
-	-	home		
26689002	1198.8697097034694	home	car	
-	-	other	car	
-	-	home		
26689243	1203.2140212067075	home	car	
-	-	other	car	
-	-	home		
26689918	67.5562444951214	home		
26690086	1445.4856639101172	home	car	
-	-	work	car	
-	-	home		
26690439	1483.0735839776273	home	car	
-	-	work	car	
-	-	home		
26690462	1451.989455985666	home	bike	
-	-	work	bike	
-	-	home		
26691130	1485.6157843279561	home	car	
-	-	work	car	
-	-	home		
26691153	1421.8219577853142	home	car	
-	-	work	car	
-	-	home		
26691261	1193.8839696859472	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
26691514	1431.4034474576085	home	car	
-	-	work	car	
-	-	home		
26691684	1202.1730515443446	home	bike	
-	-	other	bike	
-	-	home		
26691992	1202.727998169891	home	car	
-	-	other	car	
-	-	home		
26692095	1200.638160968758	home	car	
-	-	other	car	
-	-	home		
26692345	1201.9934911065957	home	car	
-	-	other	car	
-	-	home		
26692782	1490.1832513041034	home	car	
-	-	work	car	
-	-	home		
26692895	1202.0793938677452	home	car	
-	-	other	car	
-	-	home		
26692928	1201.864839113804	home	car	
-	-	other	car	
-	-	home		
26693123	1201.1035731350248	home	car	
-	-	other	car	
-	-	home		
26693570	1197.549342386907	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
26693662	1199.76426489755	home	car	
-	-	other	car	
-	-	home		
26693692	484.28177382539536	home	walk	
-	-	other	walk	
-	-	home		
26693914	1199.9858685600032	home	car	
-	-	other	car	
-	-	home		
26694193	1203.8433890357837	home	car	
-	-	other	car	
-	-	home		
26694219	1205.6333615640362	home	car	
-	-	other	car	
-	-	home		
26694256	-575.7956188491477	home	walk	
-	-	work		
26694595	1153.2708960439822	home	walk	
-	-	other	walk	
-	-	home		
26695129	1478.1782966547444	home	car	
-	-	work	car	
-	-	home		
26695136	1200.793052445886	home	car	
-	-	other	car	
-	-	home		
26695150	1370.7632418132446	home	car	
-	-	work	car	
-	-	home		
26695508	1186.582828990686	home	pt	
-	-	other	pt	
-	-	home		
26695509	1180.7279674149017	home	car	
-	-	other	car	
-	-	home		
26695510	1201.546309688866	home	car	
-	-	other	car	
-	-	home		
26696062	1487.2810944240719	home	car	
-	-	work	car	
-	-	home		
26696063	700.4562158143635	home	walk	
-	-	work	walk	
-	-	home		
26696085	1206.4475971673278	home	car	
-	-	other	car	
-	-	home		
26696183	1488.836723632144	home	car	
-	-	work	car	
-	-	home		
26696718	1202.8863556661458	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
26696719	1191.4872346544203	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
26696720	1196.265165030074	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
26696722	1195.1966414287042	home	car	
-	-	other	car	
-	-	home		
26697349	1183.3843458554022	home	pt	
-	-	other	pt	
-	-	home		
26697351	1199.9669680317888	home	car	
-	-	other	car	
-	-	home		
26697353	1197.942511815717	home	car	
-	-	other	car	
-	-	home		
26697580	1478.2504762003282	home	car	
-	-	work	car	
-	-	home		
26698061	1205.929990187007	home	walk	
-	-	other	walk	
-	-	home		
26698062	1206.0818884651069	home	car	
-	-	other	car	
-	-	home		
26698102	1237.739630586286	home	car	
-	-	shopping	car	
-	-	home		
26698107	1235.6076164543526	home	car	
-	-	shopping	car	
-	-	home		
26698617	1182.1970323850262	home	bike	
-	-	other	bike	
-	-	home		
26698911	1490.5808186404427	home	car	
-	-	work	car	
-	-	home		
26699107	1045.3874662085514	home	walk	
-	-	other	walk	
-	-	home		
26699334	1203.9630391364724	home	car	
-	-	other	car	
-	-	home		
26699335	1194.1103423760926	home	bike	
-	-	other	bike	
-	-	home		
26699336	1203.2439116154803	home	car	
-	-	other	car	
-	-	home		
26699595	1146.992430510098	home	walk	
-	-	other	walk	
-	-	home		
26700150	167.9909206784017	other	car	
-	-	other		
26700430	1204.2128555316538	home	car	
-	-	other	car	
-	-	home		
26700553	1236.5594053711604	home	car	
-	-	shopping	car	
-	-	home		
26700799	1483.7729323143203	home	car	
-	-	work	car	
-	-	home		
26700800	1483.7512764881474	home	car	
-	-	work	car	
-	-	home		
26700967	1234.5011973538876	home	car	
-	-	shopping	car	
-	-	home		
26701063	1235.1309355174849	home	car	
-	-	shopping	car	
-	-	home		
26701615	1458.3073818864862	home	car	
-	-	work	car	
-	-	home		
26701770	1481.0965787213486	home	car	
-	-	work	car	
-	-	home		
26701834	1238.1398099797727	home	car	
-	-	shopping	car	
-	-	home		
26702240	1238.9982732372898	home	car	
-	-	shopping	car	
-	-	home		
26702671	1189.196991514262	home	walk	
-	-	shopping	walk	
-	-	home		
26702924	1184.5310204476884	home	walk	
-	-	shopping	walk	
-	-	home		
26703218	1494.4932473599083	home	car	
-	-	work	car	
-	-	home		
26703657	808.1970325627452	work	car	
-	-	other		
26703693	1234.5904872448639	home	car	
-	-	shopping	car	
-	-	home		
26703805	1488.1961906062716	home	car	
-	-	work	car	
-	-	home		
26703855	1230.5506466026432	home	car	
-	-	shopping	car	
-	-	home		
26703870	1232.3566011475416	home	car	
-	-	shopping	car	
-	-	home		
26703968	1331.6979677196448	home	pt	
-	-	work	pt	
-	-	home		
26703984	1491.733958863919	home	car	
-	-	work	car	
-	-	home		
26704034	1470.0391935908146	home	car	
-	-	work	car	
-	-	home		
26704035	1465.1879799830688	home	car	
-	-	work	car	
-	-	home		
26704072	1406.0981131404815	home	walk	
-	-	work	walk	
-	-	home		
26704155	1491.1792420903566	home	car	
-	-	work	car	
-	-	home		
26704178	1235.6612307910952	home	car	
-	-	shopping	car	
-	-	home		
26704268	1236.3963162321975	home	car	
-	-	shopping	car	
-	-	home		
26704336	1212.549369730466	home	pt	
-	-	shopping	pt	
-	-	home		
26704410	1490.068367037441	home	car	
-	-	work	car	
-	-	home		
26704469	1373.679778389472	home	walk	
-	-	work	walk	
-	-	home		
26704842	1183.8015672475713	home	walk	
-	-	shopping	walk	
-	-	home		
26704843	1234.5009985525348	home	car	
-	-	shopping	car	
-	-	home		
26704870	1443.5491586102066	home	pt	
-	-	work	pt	
-	-	home		
26704899	1235.2365945048082	home	car	
-	-	shopping	car	
-	-	home		
26704956	1038.3755399800225	work	car	
-	-	other		
26704989	1238.2072326499467	home	car	
-	-	shopping	car	
-	-	home		
26704990	1238.1949913013684	home	car	
-	-	shopping	car	
-	-	home		
26705233	1221.0784090435363	home	pt	
-	-	shopping	pt	
-	-	home		
26705234	1487.4074861072145	home	car	
-	-	work	car	
-	-	home		
26705829	1229.0191428316368	home	car	
-	-	shopping	car	
-	-	home		
26705884	1477.021546635011	home	car	
-	-	work	car	
-	-	home		
26705957	992.4563688734349	home	bike	
-	-	work	bike	
-	-	home		
26705966	1185.607164171019	home	walk	
-	-	work	walk	
-	-	home		
26705977	1486.2041649282107	home	car	
-	-	work	car	
-	-	home		
26706092	1235.7786526899974	home	car	
-	-	shopping	car	
-	-	home		
26706147	1389.9306341019947	home	car	
-	-	work	car	
-	-	home		
26706163	1236.2996951158043	home	car	
-	-	shopping	car	
-	-	home		
26706181	1464.7757210370926	home	car	
-	-	work	car	
-	-	home		
26706640	1493.9313220984711	home	car	
-	-	work	car	
-	-	home		
26706705	1480.1935366766718	home	car	
-	-	work	car	
-	-	home		
26706790	1234.5825642480183	home	car	
-	-	shopping	car	
-	-	home		
26706791	1223.2851927130675	home	pt	
-	-	shopping	pt	
-	-	home		
26706912	1235.4983396177684	home	car	
-	-	shopping	car	
-	-	home		
26707008	1222.7764453767873	home	pt	
-	-	shopping	pt	
-	-	home		
26707078	1491.0787791447312	home	car	
-	-	work	car	
-	-	home		
26707097	1416.3946044567388	home	car	
-	-	work	car	
-	-	home		
26707179	1238.246821900176	home	car	
-	-	shopping	car	
-	-	home		
26707180	1236.5774207142508	home	car	
-	-	shopping	car	
-	-	home		
26707181	1237.7573877245695	home	car	
-	-	shopping	car	
-	-	home		
26707356	1467.15999390837	home	car	
-	-	work	car	
-	-	home		
26707668	1235.939737234774	home	car	
-	-	shopping	car	
-	-	home		
26707717	975.6021184021563	work	car	
-	-	other		
26707718	965.7027981013647	work	car	
-	-	other		
26707785	1037.9834255683825	work	car	
-	-	other		
26707830	1470.6061620376333	home	car	
-	-	work	car	
-	-	home		
26708048	1238.9886939032365	home	car	
-	-	shopping	car	
-	-	home		
26708049	1239.0510924893476	home	car	
-	-	shopping	car	
-	-	home		
26708136	1233.9157613960201	home	car	
-	-	shopping	car	
-	-	home		
26708191	1498.281209010508	home	car	
-	-	work	car	
-	-	home		
26708411	1020.6600540030628	work	car	
-	-	other		
26708512	1134.5866847266611	home	bike	
-	-	work	bike	
-	-	home		
26708522	1445.6471014373767	home	car	
-	-	work	car	
-	-	home		
26708674	1486.7158268973405	home	car	
-	-	work	car	
-	-	home		
26708723	1497.4858446039923	home	car	
-	-	work	car	
-	-	home		
26709014	1234.1661848677911	home	car	
-	-	shopping	car	
-	-	home		
26709058	1497.7166928380364	home	car	
-	-	work	car	
-	-	home		
26709109	1237.7451561516998	home	car	
-	-	shopping	car	
-	-	home		
26709226	1487.1427436529266	home	car	
-	-	work	car	
-	-	home		
26709425	743.5863593462144	home	car	
-	-	work	car	
-	-	home		
26709636	1479.77594513585	home	car	
-	-	work	car	
-	-	home		
26709678	1482.752334907048	home	car	
-	-	work	car	
-	-	home		
26709854	1215.7608113290419	home	bike	
-	-	shopping	bike	
-	-	home		
26710107	1232.1311413280253	home	car	
-	-	shopping	car	
-	-	home		
26710150	1231.056091500524	home	car	
-	-	shopping	car	
-	-	home		
26710172	956.7155948355888	work	car	
-	-	other		
26710173	886.745365485807	work	car	
-	-	other		
26710268	1483.3534399191506	home	car	
-	-	work	car	
-	-	home		
26710753	1456.490341295372	home	car	
-	-	work	car	
-	-	home		
26710754	1429.6674725126907	home	car	
-	-	work	car	
-	-	home		
26710845	1492.785485631588	home	car	
-	-	work	car	
-	-	home		
26711141	1483.8003137258427	home	car	
-	-	work	car	
-	-	home		
26711160	858.5541502825062	work	car	
-	-	other		
26711161	1025.8623237230381	work	car	
-	-	other		
26711192	1235.2081738211991	home	car	
-	-	shopping	car	
-	-	home		
26711193	1193.7124853152948	home	walk	
-	-	shopping	walk	
-	-	home		
26711230	1233.276288181748	home	car	
-	-	shopping	car	
-	-	home		
26711231	1213.2058757668356	home	bike	
-	-	shopping	bike	
-	-	home		
26711496	1235.6258874691046	home	car	
-	-	shopping	car	
-	-	home		
26711598	1232.61655176492	home	car	
-	-	shopping	car	
-	-	home		
26711621	1498.059961078335	home	car	
-	-	work	car	
-	-	home		
26711684	1476.5771485949858	home	car	
-	-	work	car	
-	-	home		
26711746	1490.4862991747455	home	car	
-	-	work	car	
-	-	home		
26711887	1233.1700377532259	home	car	
-	-	shopping	car	
-	-	home		
26711888	1236.5332999040306	home	car	
-	-	shopping	car	
-	-	home		
26712052	1239.1436260820965	home	car	
-	-	shopping	car	
-	-	home		
26712087	1488.620573399244	home	car	
-	-	work	car	
-	-	home		
26712207	1476.380451203237	home	car	
-	-	work	car	
-	-	home		
26712217	1232.7083936905108	home	car	
-	-	shopping	car	
-	-	home		
26712534	1239.8666872164138	home	car	
-	-	shopping	car	
-	-	home		
26712571	1369.7599672235226	home	bike	
-	-	work	bike	
-	-	home		
26712590	1487.1813556755314	home	car	
-	-	work	car	
-	-	home		
26712591	1257.4786881751475	home	walk	
-	-	work	walk	
-	-	home		
26712757	1486.1780572742814	home	car	
-	-	work	car	
-	-	home		
26712913	1033.1831711855523	work	car	
-	-	other		
26713250	1005.993607393217	work	car	
-	-	other		
26713512	1447.3686869307357	home	car	
-	-	work	car	
-	-	home		
26713531	1489.9535771716019	home	car	
-	-	work	car	
-	-	home		
26713711	1496.3305200453071	home	car	
-	-	work	car	
-	-	home		
26713806	1176.7135194053503	home	car	
-	-	other	car	
-	-	home		
26713807	1199.1576957223913	home	car	
-	-	other	car	
-	-	home		
26713810	1196.7358135457678	home	car	
-	-	other	car	
-	-	home		
26714140	1488.0520557806474	home	car	
-	-	work	car	
-	-	home		
26714237	1460.099556855662	home	pt	
-	-	work	pt	
-	-	home		
26714416	1198.4381855907347	home	car	
-	-	other	car	
-	-	home		
26714572	1437.1132988652137	home	car	
-	-	work	car	
-	-	home		
26714583	910.902237887982	work	car	
-	-	other		
26714769	964.558656084319	work	car	
-	-	other		
26714836	1203.0783881532354	home	car	
-	-	other	car	
-	-	home		
26714905	1203.1139774077728	home	car	
-	-	other	car	
-	-	home		
26715020	1497.0593994288097	home	car	
-	-	education	car	
-	-	home		
26715039	1182.3403815795139	home	car	
-	-	other	car	
-	-	home		
26715744	1416.5371007241395	home	pt	
-	-	work	pt	
-	-	home		
26715826	1493.982732790188	home	car	
-	-	education	car	
-	-	home		
26715835	1182.1141867501178	home	walk	
-	-	other	walk	
-	-	home		
26715946	1200.2813390009928	home	car	
-	-	other	car	
-	-	home		
26716014	1202.6107406061562	home	car	
-	-	other	car	
-	-	home		
26716067	1490.1059622772202	home	pt	
-	-	work	pt	
-	-	home		
26716146	1441.6200877069975	home	bike	
-	-	work	bike	
-	-	home		
26716215	1195.9766256414002	home	pt	
-	-	other	pt	
-	-	home		
26716368	1204.494023096091	home	car	
-	-	other	car	
-	-	home		
26716528	1203.5783626128507	home	car	
-	-	other	car	
-	-	home		
26716642	1474.3961668927147	home	car	
-	-	work	car	
-	-	home		
26717016	1479.387881241331	home	car	
-	-	work	car	
-	-	home		
26717208	1392.9989753949267	home	car	
-	-	work	car	
-	-	home		
26717223	1488.3146111914818	home	car	
-	-	work	car	
-	-	home		
26717688	1189.0220808672127	home	car	
-	-	other	car	
-	-	home		
26718348	1479.1928735795957	home	car	
-	-	work	car	
-	-	home		
26718361	1487.4641966174806	home	car	
-	-	work	car	
-	-	home		
26718362	737.121654642659	home	car	
-	-	work	car	
-	-	home		
26718933	1205.4667539460472	home	car	
-	-	other	car	
