ID	score	actType	legMode
26458817	151.6912240540505	home		
26459778	1418.2046421384111	home	car	
-	-	work	car	
-	-	home		
26459922	739.5535639399076	home	car	
-	-	work	car	
-	-	home		
26460076	729.5587023923845	home	bike	
-	-	work	bike	
-	-	home		
26460330	1483.3671115021957	home	car	
-	-	work	car	
-	-	home		
26460700	1475.679755549842	home	car	
-	-	work	car	
-	-	home		
26460701	1416.724125387063	home	car	
-	-	work	car	
-	-	home		
26460828	1387.5416625300522	home	walk	
-	-	work	walk	
-	-	home		
26460829	1480.113456089433	home	car	
-	-	work	car	
-	-	home		
26460830	1480.1153609607077	home	car	
-	-	work	car	
-	-	home		
26461451	1411.220580167284	home	car	
-	-	work	car	
-	-	home		
26461539	1414.289457205442	home	car	
-	-	work	car	
-	-	home		
26461540	204.17838569160807	home	bike	
-	-	work	bike	
-	-	home		
26464272	-520.5151936767711	home		
26464668	1467.06678727444	home	car	
-	-	work	car	
-	-	home		
26464669	305.4025318145648	home	pt	
-	-	work	pt	
-	-	home		
26467061	1489.7981856340234	home	car	
-	-	work	car	
-	-	home		
26470704	1232.9283571426645	home	pt	
-	-	shopping	pt	
-	-	home		
26472023	1493.9986219596585	home	car	
-	-	work	car	
-	-	home		
26473092	1237.7085706697071	home	car	
-	-	shopping	car	
-	-	home		
26479568	1199.6115019673052	home	car	
-	-	other	car	
-	-	home		
26480216	1205.7236383379525	home	car	
-	-	other	car	
-	-	home		
26480982	1015.2062944230521	home	walk	
-	-	other	walk	
-	-	home		
26480983	1026.945782016045	home	walk	
-	-	other	walk	
-	-	home		
26483248	1186.692633349676	home	car	
-	-	other	car	
-	-	home		
26491808	1198.1007672691549	home	car	
-	-	other	car	
-	-	home		
26493228	1203.9275479588532	home	car	
-	-	other	car	
-	-	home		
26494764	1217.9951119478023	home	bike	
-	-	shopping	bike	
-	-	home		
26498758	1483.6950135967459	home	car	
-	-	work	car	
-	-	home		
26499817	1482.9274713358652	home	car	
-	-	work	car	
-	-	home		
26503032	1016.7855201272356	work	car	
-	-	other		
26503938	1042.890960026086	work	car	
-	-	other		
26503989	1465.863671696506	home	car	
-	-	work	car	
-	-	home		
26503990	1426.1026778149035	home	car	
-	-	work	car	
-	-	home		
26507201	1039.3644749583552	work	car	
-	-	other		
26507202	1037.9169258219708	work	car	
-	-	other		
26511206	1128.0046055282048	home	car	
-	-	other	car	
-	-	home		
26512476	1202.0009410784494	home	car	
-	-	other	car	
-	-	home		
26513520	167.83747879724558	other	car	
-	-	other		
26516651	1201.0072980833645	home	car	
-	-	other	car	
-	-	home		
26520906	1197.5230406260923	home	car	
-	-	other	car	
-	-	home		
26523292	168.48631924055215	other	car	
-	-	other		
26526926	1203.1076104100375	home	car	
-	-	other	car	
-	-	home		
26527238	1203.7466744276906	home	car	
-	-	other	car	
-	-	home		
26527759	1204.751527535431	home	bike	
-	-	other	bike	
-	-	home		
26530816	168.89652891418538	other	car	
-	-	other		
26530818	167.84369991993591	other	car	
-	-	other		
26531737	1126.078863703342	home	car	
-	-	other	car	
-	-	home		
26531738	999.5117527713445	home	walk	
-	-	other	walk	
-	-	home		
26531740	1197.4767652012752	home	car	
-	-	other	car	
-	-	home		
26536628	706.3365611165474	home	car	
-	-	work	car	
-	-	home		
26541000	1399.4201969842998	home	car	
-	-	work	car	
-	-	home		
26541001	1446.9073197327718	home	car	
-	-	work	car	
-	-	home		
26542042	1234.3802452521431	home	car	
-	-	shopping	car	
-	-	home		
26545334	872.8031177327207	work	car	
-	-	other		
26548056	1037.108357002565	work	car	
-	-	other		
26560848	163.28653207126828	other	car	
-	-	other		
26560852	163.82413890944352	other	car	
-	-	other		
26560859	162.54625666192922	other	car	
-	-	other		
26564796	169.26100512935363	other	car	
-	-	other		
26565187	168.08836351377934	other	car	
-	-	other		
26572880	1204.0744195847903	home	car	
-	-	other	car	
-	-	home		
26572881	1200.6715175335412	home	car	
-	-	other	car	
-	-	home		
26573557	167.88724658127498	other	car	
-	-	other		
26578027	1480.6263725639578	home	car	
-	-	work	car	
-	-	home		
26583747	1235.2795442707272	home	car	
-	-	shopping	car	
-	-	home		
26584261	1485.7710175499783	home	car	
-	-	work	car	
-	-	home		
26584744	1034.6082816277956	work	car	
-	-	other		
26586779	1462.6686232002153	home	car	
-	-	work	car	
-	-	home		
26587965	1413.8996588434732	home	car	
-	-	work	car	
-	-	home		
26588136	1230.580368821879	home	car	
-	-	shopping	car	
-	-	home		
26588137	1192.8027777862362	home	walk	
-	-	shopping	walk	
-	-	home		
26588138	1236.948694331179	home	car	
-	-	shopping	car	
-	-	home		
26588186	1429.3475195967692	home	car	
-	-	work	car	
-	-	home		
26589077	1228.353677000479	home	pt	
-	-	shopping	pt	
-	-	home		
26589973	924.2649565790373	home	pt	
-	-	work	pt	
-	-	home		
26591423	1200.2579730832213	home	pt	
-	-	shopping	pt	
-	-	home		
26591425	1234.852103706754	home	car	
-	-	shopping	car	
-	-	home		
26599122	1197.7983111955568	home	car	
-	-	other	car	
-	-	home		
26599769	1197.3713327302137	home	car	
-	-	other	car	
-	-	home		
26612053	1345.793085255495	home	car	
-	-	education	car	
-	-	home		
26613226	167.76904362373517	other	car	
-	-	other		
26613231	167.33135065686895	other	car	
-	-	other		
26617363	1421.5319318957079	home	car	
-	-	work	car	
-	-	home		
26617364	1444.876221234569	home	car	
-	-	work	car	
-	-	home		
26617365	1444.835573507794	home	car	
-	-	work	car	
-	-	home		
26617773	1206.1331095189473	home	car	
-	-	other	car	
-	-	home		
26625082	1394.3119477774028	home	walk	
-	-	work	walk	
-	-	home		
26627499	994.8483703796655	work	car	
-	-	other		
26627629	975.5921480003275	work	car	
-	-	other		
26627776	1469.8900670844057	home	car	
-	-	work	car	
-	-	home		
26628231	1372.9028178918159	home	car	
-	-	work	car	
-	-	home		
26628408	1481.993312300651	home	car	
-	-	work	car	
-	-	home		
26628452	1499.2094938266998	home	car	
-	-	work	car	
-	-	home		
26628524	1421.4864856196257	home	car	
-	-	work	car	
-	-	home		
26628525	1487.1352082749797	home	car	
-	-	work	car	
-	-	home		
26628526	1492.0876112231235	home	car	
-	-	work	car	
-	-	home		
26628527	1480.0914023300504	home	car	
-	-	work	car	
-	-	home		
26628528	1491.3042525248525	home	car	
-	-	work	car	
-	-	home		
26628529	1487.1333254175133	home	car	
-	-	work	car	
-	-	home		
26628530	1487.0116637353535	home	car	
-	-	work	car	
-	-	home		
26629090	1491.1781310547215	home	bike	
-	-	work	bike	
-	-	home		
26629297	1491.5553156169676	home	car	
-	-	work	car	
-	-	home		
26629407	745.1419570435834	home	car	
-	-	work	car	
-	-	home		
26629429	1278.0060305570598	home	walk	
-	-	work	walk	
-	-	home		
26629777	1486.597322093827	home	car	
-	-	work	car	
-	-	home		
26629847	1425.7204127529494	home	car	
-	-	work	car	
-	-	home		
26629976	1475.3749614784208	home	car	
-	-	work	car	
-	-	home		
26630077	1476.3407890878977	home	car	
-	-	work	car	
-	-	home		
26630169	940.539051399386	work	car	
-	-	other		
26630204	1489.9058863049438	home	car	
-	-	work	car	
-	-	home		
26630805	1487.6853935951635	home	car	
-	-	work	car	
-	-	home		
26630887	1306.524068743217	home	bike	
-	-	work	bike	
-	-	home		
26630924	1484.3304145354653	home	car	
-	-	work	car	
-	-	home		
26631534	1484.865069621227	home	car	
-	-	work	car	
-	-	home		
26631546	1489.5838091588967	home	car	
-	-	work	car	
-	-	home		
26631636	1488.0264316046662	home	car	
-	-	work	car	
-	-	home		
26631687	938.0566590861024	work	car	
-	-	other		
26655170	1494.2193643997182	home	car	
-	-	work	car	
-	-	home		
26656004	168.6458671586382	other	car	
-	-	other		
26656018	1461.1519305633765	home	walk	
-	-	work	walk	
-	-	home		
26657300	1205.0993520862282	home	car	
-	-	other	car	
-	-	home		
26657329	-687.7258970253972	home	walk	
-	-	work		
26657395	1198.6407639703514	home	car	
-	-	other	car	
-	-	home		
26658133	1476.1425032163127	home	car	
-	-	work	car	
-	-	home		
26658417	1427.0800938142063	home	twoway_vehicle	
-	-	work	twoway_vehicle	
-	-	home		
26658984	1482.789062010416	home	car	
-	-	work	car	
-	-	home		
26658985	742.0444216823898	home	car	
-	-	work	car	
-	-	home		
26659222	167.89968809969594	other	car	
-	-	other		
26659511	168.8198875858617	other	car	
-	-	other		
26661122	1470.0998587767463	home	bike	
-	-	work	bike	
-	-	home		
26661123	1474.6474774649243	home	car	
-	-	work	car	
-	-	home		
26661130	1479.2060526373846	home	car	
-	-	work	car	
-	-	home		
26661131	1469.275057129866	home	car	
-	-	work	car	
-	-	home		
26661286	1435.6108055332727	home	walk	
-	-	work	walk	
-	-	home		
26662342	1490.9570555870591	home	car	
-	-	work	car	
-	-	home		
26662638	1231.333147372504	home	car	
-	-	shopping	car	
-	-	home		
26662765	1414.234477106773	home	car	
-	-	work	car	
-	-	home		
26663755	1488.744178650253	home	car	
-	-	work	car	
-	-	home		
26664038	1475.8907709399043	home	car	
-	-	work	car	
-	-	home		
26664039	-329.1814926884827	home	walk	
-	-	work	walk	
-	-	home		
26664406	1493.6939766108378	home	car	
-	-	work	car	
-	-	home		
26664997	1454.8113192289084	home	car	
-	-	work	car	
-	-	home		
26665024	1493.5139257058509	home	car	
-	-	work	car	
-	-	home		
26665193	1488.6336988140704	home	car	
-	-	work	car	
-	-	home		
26665223	1237.4175110529477	home	car	
-	-	shopping	car	
-	-	home		
26665224	1238.184713680373	home	car	
-	-	shopping	car	
-	-	home		
26665307	1482.5467824218226	home	car	
-	-	work	car	
-	-	home		
26665837	1446.425206819328	home	bike	
-	-	work	bike	
-	-	home		
26666717	1487.7921446081073	home	bike	
-	-	work	bike	
-	-	home		
26666739	734.7078067899622	home	car	
-	-	work	car	
-	-	home		
26666989	1494.323398960361	home	car	
-	-	work	car	
-	-	home		
26667176	1480.2848050250323	home	car	
-	-	work	car	
-	-	home		
26667177	1474.3139097747423	home	car	
-	-	work	car	
-	-	home		
26667294	1470.5490047204917	home	car	
-	-	work	car	
-	-	home		
26667562	1255.937450991047	home	walk	
-	-	work	walk	
-	-	home		
26667655	840.025503104347	home	walk	
-	-	work	walk	
-	-	home		
26668374	1460.5479364198795	home	car	
-	-	work	car	
-	-	home		
26668456	1491.1533393324996	home	car	
-	-	work	car	
-	-	home		
26669083	1483.2887307308417	home	car	
-	-	work	car	
-	-	home		
26669160	1487.6152427626346	home	car	
-	-	work	car	
-	-	home		
26669521	1469.1303513673186	home	car	
-	-	work	car	
-	-	home		
26669522	1470.3910233602278	home	car	
-	-	work	car	
-	-	home		
26669848	1040.602914427346	work	car	
-	-	other		
26669895	1493.226832889165	home	car	
-	-	work	car	
-	-	home		
26669896	1480.3726837222507	home	car	
-	-	work	car	
-	-	home		
26670465	1491.1319273025615	home	car	
-	-	work	car	
-	-	home		
26670467	1487.89446380854	home	car	
-	-	work	car	
-	-	home		
26670719	1492.7205921574525	home	car	
-	-	work	car	
-	-	home		
26670842	1487.8036008353074	home	car	
-	-	work	car	
-	-	home		
26671168	1480.9331235553236	home	car	
-	-	work	car	
-	-	home		
26671440	1236.7943549568738	home	car	
-	-	shopping	car	
-	-	home		
26671780	1488.6950501021295	home	car	
-	-	work	car	
-	-	home		
26671821	1485.3714553504738	home	car	
-	-	work	car	
-	-	home		
26671916	1234.4257623119158	home	car	
-	-	shopping	car	
-	-	home		
26672203	1233.4513417404266	home	car	
-	-	shopping	car	
-	-	home		
26672350	1193.8504185483825	home	bike	
-	-	shopping	bike	
-	-	home		
26672495	1234.203975292732	home	car	
-	-	shopping	car	
-	-	home		
26672554	1495.4297993226517	home	car	
-	-	work	car	
-	-	home		
26672977	1235.2327731683379	home	car	
-	-	shopping	car	
-	-	home		
26673158	1480.6782579585968	home	car	
-	-	work	car	
-	-	home		
26673202	1282.4982401733143	home	bike	
-	-	work	bike	
-	-	home		
26673213	1481.1800870767606	home	car	
-	-	work	car	
-	-	home		
26673214	1486.5966848337152	home	car	
-	-	work	car	
-	-	home		
26673215	1486.6893949459075	home	car	
-	-	work	car	
-	-	home		
26674389	1490.1888048039266	home	car	
-	-	education	car	
-	-	home		
26674484	1484.9955168105323	home	car	
-	-	work	car	
-	-	home		
26675024	744.8310575655295	home	car	
-	-	work	car	
-	-	home		
26675025	1174.9147809665005	home	walk	
-	-	work	walk	
-	-	home		
26675332	1381.7772887141296	home	twoway_vehicle	
-	-	work	twoway_vehicle	
-	-	home		
26675333	745.5917486240529	home	car	
-	-	work	car	
-	-	home		
26675424	1429.4960721501438	home	car	
-	-	work	car	
-	-	home		
26675735	1418.907293042387	home	bike	
-	-	work	bike	
-	-	home		
26676193	1471.5191650015474	home	car	
-	-	work	car	
-	-	home		
26676195	1484.9416194076584	home	car	
-	-	work	car	
-	-	home		
26676266	1430.2078213533912	home	car	
-	-	work	car	
-	-	home		
26676268	1452.6439403274792	home	car	
-	-	work	car	
-	-	home		
26676473	1491.418917939698	home	car	
-	-	work	car	
-	-	home		
26676967	167.54918648926784	other	car	
-	-	other		
26678175	1474.938878579881	home	car	
-	-	work	car	
-	-	home		
26678832	859.0147633886139	home	walk	
-	-	work	walk	
-	-	home		
26680814	1436.5941575681506	home	pt	
-	-	work	pt	
-	-	home		
26683236	1493.93239945662	home	car	
-	-	work	car	
-	-	home		
26684278	1489.3119537887496	home	car	
-	-	work	car	
-	-	home		
26684405	1377.7279032940742	home	car	
-	-	education	car	
-	-	home		
26684745	743.8895074027905	home	car	
-	-	work	car	
-	-	home		
26684747	1489.3850519145683	home	car	
-	-	work	car	
-	-	home		
26684943	1428.531600210414	home	bike	
-	-	work	bike	
-	-	home		
26685129	1460.2566801647847	home	car	
-	-	work	car	
-	-	home		
26685860	1493.0200262322546	home	car	
-	-	work	car	
-	-	home		
26686619	1487.5981130574564	home	car	
-	-	work	car	
-	-	home		
26688048	1469.4153140275491	home	car	
-	-	work	car	
-	-	home		
26689002	1024.8219775728348	home	walk	
-	-	other	walk	
-	-	home		
26689243	1203.227665097259	home	car	
-	-	other	car	
-	-	home		
26689918	1428.7985087595323	home	car	
-	-	work	car	
-	-	home		
26690086	1445.499534367253	home	car	
-	-	work	car	
-	-	home		
26690439	1483.1535626992347	home	car	
-	-	work	car	
-	-	home		
26690462	1488.9037061474344	home	car	
-	-	work	car	
-	-	home		
26691130	1481.0162506664049	home	car	
-	-	work	car	
-	-	home		
26691153	1421.814703348511	home	car	
-	-	work	car	
-	-	home		
26691261	1204.0240550963833	home	car	
-	-	other	car	
-	-	home		
26691514	1431.4034841282048	home	car	
-	-	work	car	
-	-	home		
26691684	1204.1162590726447	home	bike	
-	-	other	bike	
-	-	home		
26691992	1202.4281869017793	home	car	
-	-	other	car	
-	-	home		
26692095	1200.6381938419045	home	car	
-	-	other	car	
-	-	home		
26692345	1198.6998675726466	home	car	
-	-	other	car	
-	-	home		
26692782	1490.186022273458	home	car	
-	-	work	car	
-	-	home		
26692895	1202.0796518700756	home	car	
-	-	other	car	
-	-	home		
26692928	1201.865005880943	home	car	
-	-	other	car	
-	-	home		
26693123	1202.1996401175616	home	car	
-	-	other	car	
-	-	home		
26693570	1181.4748327094374	home	twoway_vehicle	
-	-	other	twoway_vehicle	
-	-	home		
26693662	1201.5212499412999	home	car	
-	-	other	car	
-	-	home		
26693692	1179.1829626424276	home	car	
-	-	other	car	
-	-	home		
26693914	1199.9705551221311	home	car	
-	-	other	car	
-	-	home		
26694193	1203.8263847362991	home	car	
-	-	other	car	
-	-	home		
26694219	1197.6323839104075	home	pt	
-	-	other	pt	
-	-	home		
26694256	1440.8553404104116	home	car	
-	-	work	car	
-	-	home		
26694595	1202.0591504671052	home	car	
-	-	other	car	
-	-	home		
26695129	1442.5415654444926	home	car	
-	-	work	car	
-	-	home		
26695136	1200.793047339095	home	car	
-	-	other	car	
-	-	home		
26695150	1378.1869540623427	home	bike	
-	-	work	bike	
-	-	home		
26695508	1200.5155565195319	home	car	
-	-	other	car	
-	-	home		
26695509	1199.9613658911592	home	car	
-	-	other	car	
-	-	home		
26695510	1201.5477344007147	home	car	
-	-	other	car	
-	-	home		
26696062	1296.167022093594	home	walk	
-	-	work	walk	
-	-	home		
26696063	748.2123209308297	home	car	
-	-	work	car	
-	-	home		
26696085	1206.4573936512552	home	car	
-	-	other	car	
-	-	home		
26696183	1488.9165821428128	home	car	
-	-	work	car	
-	-	home		
26696718	1191.4688484187025	home	bike	
-	-	other	bike	
-	-	home		
26696719	1203.2811830155204	home	car	
-	-	other	car	
-	-	home		
26696720	1196.8332114497293	home	car	
-	-	other	car	
-	-	home		
26696722	953.6212688329606	home	walk	
-	-	other	walk	
-	-	home		
26697349	1057.7735664583438	home	walk	
-	-	other	walk	
-	-	home		
26697351	1197.1625606631185	home	car	
-	-	other	car	
-	-	home		
26697353	1197.9389635063299	home	car	
-	-	other	car	
-	-	home		
26697580	1099.1140780212293	home	walk	
-	-	work	walk	
-	-	home		
26698061	1206.708988736945	home	walk	
-	-	other	walk	
-	-	home		
26698062	1206.0797628839498	home	car	
-	-	other	car	
-	-	home		
26698102	1237.7448665223917	home	car	
-	-	shopping	car	
-	-	home		
26698107	1235.6035416247682	home	car	
-	-	shopping	car	
-	-	home		
26698617	1201.7364890366089	home	car	
-	-	other	car	
-	-	home		
26698911	1490.5913620821607	home	car	
-	-	work	car	
-	-	home		
26699107	1200.4194784174729	home	car	
-	-	other	car	
-	-	home		
26699334	1203.960868120872	home	car	
-	-	other	car	
-	-	home		
26699335	1163.6511017056048	home	walk	
-	-	other	walk	
-	-	home		
26699336	1204.0313829010302	home	car	
-	-	other	car	
-	-	home		
26699595	1200.4149505965477	home	car	
-	-	other	car	
-	-	home		
26700150	167.9909206784017	other	car	
-	-	other		
26700430	1161.0677796771638	home	walk	
-	-	other	walk	
-	-	home		
26700553	1233.6768544058368	home	car	
-	-	shopping	car	
-	-	home		
26700799	1483.7749167480827	home	car	
-	-	work	car	
-	-	home		
26700800	1476.4806629065877	home	car	
-	-	work	car	
-	-	home		
26700967	1233.9589327780063	home	car	
-	-	shopping	car	
-	-	home		
26701063	1235.1284556905182	home	car	
-	-	shopping	car	
-	-	home		
26701615	1477.120917059801	home	car	
-	-	work	car	
-	-	home		
26701770	1482.0917676884599	home	car	
-	-	work	car	
-	-	home		
26701834	1238.1394592119448	home	car	
-	-	shopping	car	
-	-	home		
26702240	1239.1313996365946	home	car	
-	-	shopping	car	
-	-	home		
26702671	1237.6522683649684	home	car	
-	-	shopping	car	
-	-	home		
26702924	1238.448409256193	home	car	
-	-	shopping	car	
-	-	home		
26703218	1494.5304245791285	home	car	
-	-	work	car	
-	-	home		
26703657	826.4909104584689	work	car	
-	-	other		
26703693	1233.9184309733962	home	car	
-	-	shopping	car	
-	-	home		
26703805	1488.1951080884546	home	car	
-	-	work	car	
-	-	home		
26703855	1228.8550517734889	home	car	
-	-	shopping	car	
-	-	home		
26703870	1232.3293157370813	home	car	
-	-	shopping	car	
-	-	home		
26703968	1467.905922844968	home	car	
-	-	work	car	
-	-	home		
26703984	1491.3558099009083	home	car	
-	-	work	car	
-	-	home		
26704034	1470.176376259748	home	car	
-	-	work	car	
-	-	home		
26704035	1470.146947219994	home	car	
-	-	work	car	
-	-	home		
26704072	1476.9398937910807	home	pt	
-	-	work	pt	
-	-	home		
26704155	1491.1795855948476	home	car	
-	-	work	car	
-	-	home		
26704178	1235.6437353893284	home	car	
-	-	shopping	car	
-	-	home		
26704268	1236.4775615611986	home	car	
-	-	shopping	car	
-	-	home		
