28009595,817,28.91
29374161,178,0
27518969,171,21.37
26531738,168,14.18
27714263,139,17.64
26531737,132,11.52
27941778,135,12.3
28704786,234,13.85
26863191,786,28.4
27076531,349,10.1
27838401,181,8.3
27404167,436,12.2
31574958,156,6.86
27711422,413,16.35
27820663,288,13.16
27139995,181,28.99
33635719,91,9.7
26863856,90,46.72
26992920,141,4.86
26691992,390,6.2
28560801,777,3.42
28665783,330,6.9
28161672,191,5.36
28008802,146,3.81
29312809,364,5.75
32107184,857,17.33
28027346,165,28.71
29312807,364,5.75
26964562,117,2.93
34462705,142,7.04
27502285,139,8.11
33008747,1,9.68
33262080,98,0
26699107,173,5.98
29658511,165,1.17
29838166,127,20.2
28126198,318,3.23
32289422,146,1.3
27461086,883,16.93
26951903,1,17.14
29776267,318,11.64
26814681,933,14
27770972,165,0
27611475,161,0
27609177,141,2.4
27770973,165,0
27619637,89,5.4
27619638,89,5.4
26934002,171,9.91
29838398,191,6.75
26934003,171,9.59
26934001,171,6.43
32287260,6497,7.34
28154651,98,5.78
28154652,98,5.78
28151382,2984,24.61
26628524,390,16.73
27155595,1,9.99
29436393,90,2.97
28662617,848,0
28285340,999,18.92
27581445,118,7.65
27581443,118,7.65
27581444,914,9.58
32837292,178,7.87
27946745,567,12.59
28021956,127,8.27
27291228,932,4.51
27293642,681,11.7
27006343,471,16.45
28111597,786,19.44
32169882,596,40.52
26808788,147,6.43
28637897,3154,7.33
29317060,135,15.06
32840598,171,13.06
33645289,165,8.25
31882953,123,12.32
28052230,1,9.25
31136697,198,12.92
31882954,123,6.32
26693570,1,6.07
29317059,135,15.06
29612570,51,3.36
29150141,406,0.27
28479717,297,3.19
27414026,311,10.23
27359048,311,12.43
27014091,186,8.61
27936841,177,9.02
29874657,104,16.95
27903046,135,12.3
34693504,120,15.63
28920154,122,19.69
27514105,695,10.51
27051499,112,0
26675332,168,11.43
28751477,161,6.71
26918639,132,15.23
27090278,179,1.93
33015509,464,11.43
28716384,439,0
27981722,178,4.73
27056719,118,0.88
29700592,115,19.62
29130643,477,32.41
27021081,1,1.86
26691130,409,12.2
27820616,632,3.03
28160720,385,0
29553322,171,9.99
27387271,165,0.67
29553323,171,9.99
32265607,305,12.93
32948392,165,12.82
28876964,179,0.37
28506439,977,5.46
27339817,107,3.7
26937102,165,7.2
32367789,127,9.14
27178172,142,23.7
27030498,502,0
27050544,1,9.46
27905719,165,13.11
34974198,115,2.54
29051821,165,21.4
27008203,446,12.46
27149052,395,13.64
29083410,436,9.55
28506440,171,5.46
35031325,727,11.85
27305231,141,11.04
29699359,90,12.65
27258177,1065,7.59
27885453,165,23.68
26710753,1014,10.92
29832428,1045,0
29145679,178,0
28114293,358,1
28176764,158,13.59
26725247,275,6.06
27578650,1,0
27264705,132,5.29
26793058,181,5.52
27281040,136,3.72
29374788,121,11.98
27714563,142,5.36
29549838,630,4.65
26803144,532,18.03
31116870,136,2.14
27269838,172,12.93
27695237,185,6.38
29313639,338,15.16
27859526,230,6.23
28709493,371,0.87
27803022,259,0.24
27669776,171,12.89
28960673,127,10.16
28721633,98,15.95
29281011,177,10.78
26736115,174,4.65
29017550,234,16.74
26880919,149,10.64
27481502,862,4.91
33046421,1,0.87
27837361,421,27.34
27445225,382,11.17
27401242,266,14.74
27494072,104,2.57
29058491,127,3.16
27937195,439,0
29694306,147,0.51
34356365,848,0.77
27630414,235,3.42
27570300,171,30.74
27357950,156,8
28497556,171,14.24
27410516,435,2.97
32950700,318,2.18
27619635,89,5.4
26871562,122,0.37
29874703,209,7.76
31502089,1123,8.42
27176454,91,4.64
28218398,171,32.77
28071943,224,10.67
29366190,256,16.01
27972643,121,11.65
29103673,519,7.16
28104532,135,10.66
27379595,118,20.7
27078343,615,13.92
27169370,91,2.52
27880711,165,2.76
28563090,165,0
26809327,90,1.8
29201599,127,4.51
29189505,128,6.73
28563091,165,14.3
33250299,1,2.78
31066366,230,7.91
26942319,625,5.9
32582061,191,8.64
26841256,368,8.15
32022676,423,5.53
26738200,201,13.17
26738201,201,13.17
28369213,165,5.12
27641061,259,13.92
34013823,171,4.76
28588940,90,3.3
28304073,164,6.77
32823610,117,16.74
28898446,165,8.56
27916969,171,5.42
26921647,1522,7.37
32801843,179,6.52
26531740,168,11.52
26858022,244,7.01
32823611,117,1.61
29696625,165,5.01
28517561,1065,12.08
28763835,429,14.98
27348893,372,9.71
33753371,660,2.19
28021586,127,9.69
28869916,178,4.76
27591678,223,8.86
28021587,127,9.69
33224363,616,18.1
31128650,217,0.82
32414409,297,25.73
