27932266,163,1.19
28686595,119,13.02
27518969,171,21.37
26531738,168,14.18
27714263,139,17.64
28074329,178,3.3
27703922,596,10.54
27941778,2677,12.3
28704786,234,13.85
27255739,67,0.56
27820663,288,13.16
27139995,181,28.99
27840954,297,18.77
27878663,201,9.66
33635719,91,9.7
31420147,162,0.37
28124925,141,5.88
26768583,233,0.26
26992920,141,4.86
27467747,514,3.17
28665783,330,6.9
28161672,191,5.36
27071639,126,8.47
26461540,1,12.2
29398826,1037,51.27
28046087,210,14.51
28008802,146,3.81
29312809,364,5.75
32107184,121,17.33
26782308,181,5.52
26944055,843,10.05
28789577,685,8.4
33008747,1,9.68
33262080,98,0
27382060,127,9.82
26699107,173,5.98
27810840,831,5.25
29838166,127,20.2
32922029,91,4.84
27219414,163,8.95
27239397,98,20.35
32289422,146,1.3
28236520,161,5.95
27461086,883,16.93
26951903,1,17.14
29776267,318,11.64
26814681,157,14
28089923,558,7.24
27044933,91,0
27609177,141,2.4
27611477,161,0
27619637,724,5.4
26934002,171,9.91
26934001,171,6.43
34793533,485,3.08
28154652,98,5.78
27155595,1,9.99
27694315,162,1.72
28662617,177,0
27581445,118,7.65
27581444,118,9.58
35171953,1011,9.07
28971239,178,0
28581372,135,7.56
27901678,234,9.16
28342276,773,14.47
27415808,557,1.24
28111597,786,19.44
27991679,658,20.37
27745497,206,2.39
26808788,147,6.43
26826197,409,9.07
29183476,308,9.28
29317060,135,15.06
32840598,171,13.06
31882953,123,12.32
26696720,254,3.77
28338904,126,8.38
31882954,123,6.32
26693570,1,6.07
32068276,379,11.86
29612570,51,3.36
28923301,164,8.09
28031638,431,8.67
26589077,127,12.62
29150141,406,0.27
27018570,211,19.02
27936841,177,9.02
28677063,193,6.14
34693504,120,15.63
27051499,112,0
26675332,168,11.43
27217556,67,8.26
28751477,739,6.71
29550622,305,5.23
26696719,254,3.77
28716384,439,0
28852763,446,9.64
27056719,118,0.88
29700592,173,19.62
26933106,266,8.83
29553323,171,9.99
28971240,178,5.85
32948392,165,12.82
27166063,336,5.06
28506439,977,5.46
26795573,161,4.29
27178170,142,15.54
26917175,98,10.01
27178172,142,23.7
28477222,88,13.94
27030498,502,0
27050544,1,9.46
27669894,326,5.55
27946037,699,10.99
27900824,887,15.66
34974198,1039,2.54
29051821,165,21.4
27149052,395,13.64
28506440,171,5.46
35031325,296,11.85
27308063,503,9.04
27493290,196,10.71
29699359,90,12.65
27258177,165,7.59
27885453,165,23.68
28068296,91,13.73
28176764,158,13.59
26725247,275,6.06
27578650,1,0
26917075,233,5.48
26995486,145,5.28
29374788,121,11.98
27714563,142,5.36
29549838,630,4.65
28021892,91,10.06
26716528,234,7.34
27564566,113,5.74
27269838,172,12.93
27695237,185,6.38
30961056,316,5.75
27859526,230,6.23
28709493,371,0.87
27669776,171,12.89
28121110,205,1.99
26841100,244,9.2
28960673,783,10.16
28721633,98,15.95
26790584,165,0
33046421,1006,0.87
28881428,164,0.12
27129519,352,8.38
28174939,161,0.99
27148794,303,0
27445225,382,11.17
29058491,127,3.16
27937195,439,0
26760266,158,14.08
27055239,633,0
29752238,123,5.6
27181130,223,38.03
28238167,815,5.78
34356365,177,0.77
27570300,977,30.74
27349416,157,0
27349417,157,6.47
29417464,153,0
27410516,435,2.97
26871562,122,0.37
29874703,508,7.76
31502089,1123,8.42
27724934,144,8.52
28384921,471,11.68
29874702,209,7.56
31179974,330,4.58
27972643,121,11.65
28100296,3451,6.13
28104532,135,10.66
27379595,118,20.7
28045874,1,4.84
27169370,91,2.52
27880711,1065,2.76
29201599,127,4.51
26809327,743,1.8
29189505,128,6.73
27010231,201,11.25
33250299,1,2.78
28014482,143,13.66
27890637,164,0
26841256,368,8.15
27641061,259,13.92
34013823,171,4.76
28588940,1212,3.3
27029408,679,17.6
28932186,319,11.96
28304073,596,6.77
27916966,171,5.42
27916969,977,5.42
26769971,132,7.91
26531740,168,11.52
33753371,2795,2.19
28021585,615,9.69
28021586,127,9.69
28869916,178,4.76
28021587,127,9.69
29597072,288,24.25
28625941,191,3.95
28129711,790,7.58
26808914,143,1.78
26790781,2949,6.37
31128650,592,0.82
