1209557,40592,86400,46.98,1.36
1209558,62799,259200,24.23,2.1
1209651,18297,86400,21.18,0.61
1209652,65369,259200,25.22,2.19
1209653,74982,345600,21.7,2.51
1209654,9770,172800,5.65,0.33
1210261,15379,86400,17.8,0.52
1210262,29497,172800,17.07,0.99
1210263,58260,172800,33.72,1.95
1210264,35873,172800,20.76,1.2
1210266,41606,172800,24.08,1.39
1210267,42226,86400,48.87,1.41
1210268,21615,172800,12.51,0.72
1210269,11757,172800,6.8,0.39
1210270,47005,172800,27.2,1.57
1210361,69684,259200,26.88,2.33
1210362,69840,345600,20.21,2.34
1210363,54167,172800,31.35,1.81
1210364,76723,345600,22.2,2.57
1210367,15832,86400,18.32,0.53
1210368,30480,172800,17.64,1.02
1210463,12086,172800,6.99,0.4
1210464,992,86400,1.15,0.03
1210466,26444,259200,10.2,0.89
1210467,88801,345600,25.69,2.97
1210468,24526,172800,14.19,0.82
1210469,22738,172800,13.16,0.76
1210470,26305,172800,15.22,0.88
1210471,77134,172800,44.64,2.58
1210561,79825,345600,23.1,2.67
1210661,28257,259200,10.9,0.95
1210762,12139,172800,7.02,0.41
1210763,31473,259200,12.14,1.05
1210764,5795,86400,6.71,0.19
1210861,36494,172800,21.12,1.22
1211161,51766,259200,19.97,1.73
1212062,74835,259200,28.87,2.51
1212063,71647,345600,20.73,2.4
1212065,17166,259200,6.62,0.58
1212066,96872,172800,56.06,3.24
1212161,10498,86400,12.15,0.35
1212162,9389,259200,3.62,0.31
1212163,70191,172800,40.62,2.35
1212164,10311,259200,3.98,0.35
1212165,23685,172800,13.71,0.79
1212261,36844,259200,14.21,1.23
1212263,21288,172800,12.32,0.71
1212264,7298,259200,2.82,0.24
1213161,68451,259200,26.41,2.29
1213162,49998,172800,28.93,1.67
1213163,10064,259200,3.88,0.34
1213164,60552,172800,35.04,2.03
1213165,45742,172800,26.47,1.53
1213166,21303,259200,8.22,0.71
1213168,79293,172800,45.89,2.66
1213261,46836,259200,18.07,1.57
1213262,40521,172800,23.45,1.36
1213263,9872,259200,3.81,0.33
1213264,6017,172800,3.48,0.2
1213265,17042,259200,6.57,0.57
1213266,87427,259200,33.73,2.93
1213267,12036,172800,6.97,0.4
1213268,33634,172800,19.46,1.13
1213361,53714,172800,31.08,1.8
1213362,38358,172800,22.2,1.28
1213363,36100,172800,20.89,1.21
1213364,31019,172800,17.95,1.04
1213365,58604,172800,33.91,1.96
1213366,8493,259200,3.28,0.28
1213367,62330,259200,24.05,2.09
1213368,32916,259200,12.7,1.1
1213369,21000,259200,8.1,0.7
1213370,8122,172800,4.7,0.27
1213371,42855,172800,24.8,1.44
1213372,41548,172800,24.04,1.39
1213373,94890,345600,27.46,3.18
