28634356,147,11.2
27277649,193,10.94
27518969,171,21.37
27941778,4088,12.3
29466384,663,13.01
28704786,234,13.85
28919026,127,10.16
27711424,305,3.01
29835306,144,0
29835307,144,0
28294756,779,0
27564862,238,58.17
27255739,67,0.56
27711422,305,16.35
26966195,507,0
27840954,297,18.77
29056301,334,16.23
33681735,485,5.67
33681734,485,0
28632164,232,6.59
28560801,471,3.42
28168860,233,11.41
27071639,126,8.47
27180197,378,0.99
28096589,259,5.65
27838871,250,1.84
28008802,146,3.81
29312809,364,5.75
32107184,121,17.33
28236519,161,7.54
29192140,356,21.45
29312807,364,5.75
32870411,318,11.64
27502285,139,8.11
33262080,98,0
26760170,385,8.26
26887377,276,10.78
32996730,240,5.79
29428095,247,6.48
28126198,318,3.23
27812228,300,0.82
28254074,161,15.92
28106145,168,2.77
27899804,724,5.53
27504218,295,0
28005764,1076,0.74
29776267,318,11.64
26968115,275,4.34
29012704,250,1.84
26753629,7377,3.9
27619637,89,5.4
27619638,89,5.4
26797005,250,9.31
32674453,288,20.09
26934002,171,9.91
26754953,374,1.05
26934001,171,6.43
34063378,145,0.51
28154652,1174,5.78
28151382,1,24.61
26760396,1029,5.55
27138870,90,14.92
26936899,1114,11.55
29339050,302,0.37
27467290,278,10.76
29892267,135,0
26881418,321,1.96
27929850,619,3.29
28021956,976,8.27
29466065,1001,14.02
26785687,1,11.38
27723100,253,16.01
27540731,439,9.57
29888398,161,6
27745497,206,2.39
26988047,1,11.19
26808788,147,6.43
27014400,366,6.07
26696722,254,3.77
28637895,256,4.19
28637897,1333,7.33
29317060,135,15.06
26695510,248,11.26
28763578,314,14.59
27941963,839,0
26880579,915,18.9
26693570,1,6.07
26880577,314,0
26871712,172,1.85
27714502,305,10.34
28923301,660,8.09
27537343,534,5.3
28031638,431,8.67
28479717,297,3.19
32921140,185,34.37
27618139,386,6.31
31449559,401,12.81
26811922,302,2.14
26695508,248,7.08
26696718,254,6.93
28677063,912,6.14
26691261,121,4.29
27514106,169,10.51
28920154,122,19.69
27217556,67,8.26
28751477,739,6.71
28416528,351,24.58
29550622,305,5.23
26696719,254,3.77
28926807,259,0.24
28587458,356,8.74
34889448,251,8.15
27092681,266,9.16
27609897,453,7.33
26691130,409,12.2
26829324,92,5.03
28553452,361,2.65
26996423,326,13.48
27000398,316,17.32
32879200,302,3.43
26933106,266,8.83
28160720,385,0
26933107,266,8.83
32265607,305,12.93
27114762,1130,4.75
27003666,275,4
27468661,305,6.24
29059307,163,9.1
27152218,1,5.22
26795573,739,4.29
26793155,368,12.33
27875548,338,10.93
29059300,163,9.1
27308508,259,11.38
28053912,290,6.56
30892513,297,6.32
26658417,390,3.63
27050544,1,9.46
27669894,326,5.55
26960595,253,0.83
28506440,171,5.46
27152217,946,5.22
27982110,318,39.86
29515595,224,10.67
26800101,778,1.28
28856788,403,6.1
28068296,91,13.73
26951895,426,6.74
29832428,806,0
27248587,290,7.62
28176764,158,13.59
26725247,275,6.06
26795596,232,6.75
29612713,316,17.34
26716528,234,7.34
27418930,259,11.07
26762749,1,17.14
26760447,366,7.86
29324096,318,8.6
33490036,522,11.28
33490035,145,11.28
27669776,171,12.89
27452087,778,15.59
33141345,271,8.06
26841100,244,9.2
34726521,382,0
28960673,127,10.16
26736115,174,4.65
29017550,234,16.74
26880919,149,10.64
29197333,196,32.16
28376733,1069,5.74
29101995,205,11.95
26772894,912,19.27
29530837,245,5.28
27445225,382,11.17
31427807,1,9.74
31958582,364,5.87
27401242,266,14.74
30265930,150,3.69
26843420,389,10.16
28517648,690,15.43
29866529,383,4.23
28563789,223,4.13
27258130,284,6.42
27686196,203,6.16
32950700,318,2.18
27694923,1034,6.73
29644324,368,8.7
27694922,334,9.11
31502089,1123,8.42
27961511,278,2.16
26770364,683,5.51
28631277,227,20.45
26886277,318,0
32796888,165,6.55
27979046,205,1.52
31179974,330,4.58
32796891,660,15.03
29013173,331,3.54
27006872,529,2.42
27401241,194,14.74
35062651,368,0.49
32073692,288,33.1
28931088,1286,15.43
32899898,485,5.04
32073694,288,33.1
27880711,165,2.76
27387432,401,6.24
26809327,90,1.8
29189505,128,6.73
27102936,278,11.74
27890637,788,0
27361282,358,2.84
26841256,368,8.15
27168629,801,1.87
27525081,305,2.45
26736267,481,4.68
28176452,288,15.95
26902340,1305,1.14
26698061,612,14.92
26845977,318,19.33
29178520,343,5.28
26738200,201,13.17
27129189,382,30.54
26738201,201,13.17
33670722,359,6.25
27641061,259,13.92
27186044,616,11.34
28176454,288,6.88
28588940,90,3.3
28932186,319,11.96
27916966,171,5.42
27916969,171,5.42
29388617,364,14.52
26531740,168,11.52
27164255,252,10.11
29784866,532,2.98
27176351,445,14.19
28869916,178,4.76
26905504,1,5.99
26820227,94,5.05
31701197,165,23.39
29384495,178,17
28626918,233,25.43
29028763,1204,12.07
27358290,323,16.74
34864815,252,32.49
27469913,98,12.25
28686595,813,13.02
26531738,168,14.18
33624130,528,16.26
27397894,259,7.63
27397893,259,7.63
32394521,297,5.61
26758312,327,2.8
31574958,156,6.86
29366096,126,2.29
27820663,288,13.16
27397896,259,7.63
26749823,2592,10.3
31420147,162,0.37
26768583,233,0.26
26992920,141,4.86
28546282,935,0.25
28078003,401,5.55
28665783,330,6.9
28161672,191,5.36
27120453,629,6.99
29334495,198,0
26931742,889,11.61
28203261,359,18.97
26992808,316,4.03
27723099,391,0.99
26992807,316,4.03
32371751,310,2.44
34462705,142,7.04
27317964,234,9.34
27382060,127,9.82
29658513,165,1.61
29838166,783,20.2
28663372,238,13.32
29040308,515,11.65
28301823,301,5.64
31091680,336,5.66
32289422,146,1.3
27010839,102,0.97
33937858,283,2.06
27461086,157,16.93
29553139,288,15.89
28344632,266,32.21
27609177,141,2.4
27611477,161,0
28597553,91,11.72
28203594,522,10.49
26973124,310,8.08
29328839,382,11.69
34873633,196,28.61
29507668,152,29.92
27146767,484,8.89
28581140,318,13.94
28581141,318,13.94
27155595,1,9.99
27179424,895,0.34
27875160,217,0
34731144,297,20.93
34668948,365,11.5
27581445,118,7.65
27581443,118,7.65
26914028,364,8.42
27581444,118,9.58
32837292,178,7.87
27678044,193,3.7
27065446,324,0
27946745,567,12.59
34898743,217,21.92
35171953,1011,9.07
28581372,135,7.56
27901678,234,9.16
26859171,1,7.27
27403032,408,14.81
27006343,471,16.45
33038387,201,4.6
28111597,786,19.44
27056720,118,0.88
29420913,364,25.39
32840598,171,13.06
34688641,391,8.02
31136697,198,12.92
28338904,126,8.38
31882954,123,6.32
29151115,915,0.88
29612570,51,3.36
29150141,7604,0.27
27359048,311,12.43
27014091,186,8.61
28661153,325,9.55
34693504,120,15.63
27413174,290,5.03
26918640,232,15.23
26823114,1,14.08
27051499,112,0
27159863,368,3.67
26675332,168,11.43
27454232,132,11.65
27104043,248,26.85
26918639,615,15.23
29016709,458,0.89
27679382,331,18.25
26842995,264,11.61
27056719,118,0.88
29700592,1039,19.62
29130643,477,32.41
26970177,256,2.79
28894009,915,9.88
32425013,127,3.78
29773584,126,6.21
29888922,409,13.03
29013791,485,6.05
29553323,171,9.99
29096296,365,5.86
28149139,421,16.67
27178170,142,15.54
26847666,298,16.02
29524878,368,7.72
29051260,178,15.27
27178172,142,23.7
28286168,316,14.49
26788238,90,1.8
27030498,502,0
28674767,310,1.82
26768742,324,3.58
27008203,446,12.46
35031325,2708,11.85
29567250,321,7.85
27093968,798,8.94
29052345,297,68.7
27878009,259,11.67
27635062,292,6.3
27493290,196,10.71
28684560,6090,4.54
27578648,1,44.51
26710753,1014,10.92
32757889,370,18.66
27138138,323,5.86
27138137,323,5.86
31352862,274,12.73
32262119,295,1.98
27764486,723,22.79
27578650,1,0
29158287,268,0
26792880,288,26.35
28763585,314,14.59
26803144,409,18.03
26771946,275,35.52
28021892,91,10.06
29695577,288,4.69
27269838,172,12.93
27695237,185,6.38
31059622,1172,9.51
27501481,259,1.82
27859526,230,6.23
28709493,371,0.87
29053336,458,0.25
27803022,259,0.24
29149572,165,13.11
29429347,274,3.13
27501479,259,1.82
33046421,1,0.87
26790583,369,11.48
28881428,164,0.12
26981940,1,3.12
27837361,421,27.34
27837360,421,27.34
27338884,312,20.27
27129519,660,8.38
27230595,1,8.06
32882895,496,8.78
26806990,286,18.41
29020396,266,14.51
34477979,266,7.96
31996068,234,11.72
27429421,171,15.21
27570300,171,30.74
27349416,157,0
26835484,1248,3.66
27526704,165,16.56
29324652,719,5.99
27619635,89,5.4
26871562,122,0.37
28471169,334,13.11
33804623,153,7.26
27878187,338,11.09
27724934,144,8.52
29874702,209,7.56
27884962,275,18.88
28894500,290,1.94
32349529,193,0.04
28917399,471,3.84
29103673,519,7.16
28100296,164,6.13
26836584,268,8.31
27388060,161,12.55
27379595,118,20.7
27878178,338,11.09
27707022,232,27.98
27078343,615,13.92
32742233,173,1
30578496,417,4.68
29279706,217,3.38
31066366,230,7.91
28161884,358,5.69
28799455,201,10.39
34013823,171,4.76
27463342,698,21.61
29102238,185,13.85
26724981,362,1.17
26769971,560,7.91
26769973,132,4.42
28850628,334,27.52
27210770,587,4.58
29879138,2696,6.43
27348893,372,9.71
33753371,1953,2.19
26956602,244,2.97
28021586,127,9.69
28021587,127,9.69
28471173,1034,17.24
29597072,288,24.25
28471172,334,17.24
33753369,310,2.19
26808914,143,1.78
26790781,417,6.37
31128650,4918,0.82
